NUM_ORIGIN,NUM_SUB,AREA_ORIGIN,AREA_SUB,AREA_SUB_ORIGINAL,COMPRIMENTO_ORIGIN,COMPRIMENTO_SUB,LARGURA_ORIGIN,LARGURA_SUB,ALTURA_ORIGIN,ALTURA_SUB,CIRCULARIDADE_SUB,REGIAO_P,MEDIA_REGIAO_P,REGIAO_N,MEDIA_REGIAO_N,REGIAO_S,MEDIA_REGIAO_S,REGIAO_L,MEDIA_REGIAO_L,REGIAO_O,MEDIA_REGIAO_O,REGIAO_NO,MEDIA_REGIAO_NO,REGIAO_NL,MEDIA_REGIAO_NL,REGIAO_SO,MEDIA_REGIAO_SO,REGIAO_SL,MEDIA_REGIAO_SL,QTD_REGIOES
13,45,131072,195,99.85122680664062,1024,15,512,15,256,13,0.7813910299107265,Claro,0.5025641025641026,Cinza,0.8,Claro,0.9777777777777777,Claro,0.5164835164835165,Cinza,0.8021978021978022,Cinza,1.0,Claro,0.8809523809523809,Claro,0.9047619047619048,Claro,1.0,6
13,46,131072,434,99.66888427734375,1024,31,512,31,256,14,0.6733092403249236,Cinza,0.4769585253456221,Iguais,0,Cinza,0.4792626728110599,Cinza,0.9380952380952381,Claro,0.5,Iguais,0,Iguais,0,Cinza,0.5523809523809524,Claro,0.7428571428571429,4
13,47,131072,28,99.9786376953125,1024,4,512,4,256,7,0.7269801181860678,Claro,1.0,Iguais,0,Claro,1.0,Claro,1.0,Claro,1.0,Iguais,0,Iguais,0,Claro,1.0,Claro,1.0,6
13,48,131072,18,99.98626708984375,1024,2,512,2,256,9,0.4673443616910436,Cinza,1.0,Iguais,0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Iguais,0,Iguais,0,Cinza,1.0,Cinza,1.0,6
13,49,131072,1767,98.65188598632812,1024,57,512,57,256,31,0.511053067514085,Cinza,0.7187323146576118,Iguais,0,Cinza,1.0,Claro,0.5046082949308756,Cinza,0.7396313364055299,Iguais,0,Iguais,0,Cinza,0.6452380952380953,Cinza,0.9928571428571429,5
13,50,131072,1739,98.67324829101562,1024,47,512,47,256,37,0.700706129157268,Claro,0.5681426106958022,Iguais,0,Claro,0.6099290780141844,Escuro,0.5111633372502937,Cinza,0.37485311398354876,Iguais,0,Iguais,0,Cinza,0.533816425120773,Cinza,0.46859903381642515,2
13,51,131072,27,99.97940063476562,1024,9,512,9,256,3,0.5890486225480862,Claro,1.0,Iguais,0,Claro,1.0,Claro,1.0,Claro,1.0,Iguais,0,Iguais,0,Claro,1.0,Claro,1.0,6
13,52,131072,195,99.85122680664062,1024,13,512,13,256,15,0.5255305850500618,Cinza,0.9282051282051282,Iguais,0,Cinza,0.5714285714285714,Cinza,0.9444444444444444,Cinza,0.8888888888888888,Iguais,0,Iguais,0,Cinza,0.8095238095238095,Claro,0.8333333333333334,5
14,1,131072,85,99.93515014648438,1024,17,512,17,256,5,0.4926977090403291,Cinza,0.7647058823529411,Cinza,0.6764705882352942,Cinza,0.9117647058823529,Cinza,0.875,Cinza,1.0,Cinza,0.9375,Cinza,0.75,Cinza,0.9375,Cinza,0.9375,9
14,2,131072,56,99.957275390625,1024,14,512,14,256,4,0.20841425270244318,Claro,0.8571428571428571,Cinza,0.9642857142857143,Claro,0.75,Cinza,0.75,Iguais,0,Iguais,0,Cinza,0.8571428571428571,Iguais,0,Claro,0.7142857142857143,3
14,3,131072,100,99.9237060546875,1024,10,512,10,256,10,0.6597344575910227,Cinza,0.75,Cinza,0.96,Cinza,0.94,Cinza,0.7,Cinza,0.62,Cinza,0.92,Cinza,0.64,Cinza,0.6,Cinza,1.0,9
14,4,131072,187,99.85733032226562,1024,17,512,17,256,11,0.7493339620169532,Claro,0.9197860962566845,Claro,0.9764705882352941,Claro,0.9411764705882353,Claro,1.0,Claro,0.8977272727272727,Claro,1.0,Claro,1.0,Claro,1.0,Claro,0.975,9
14,5,131072,242,99.81536865234375,1024,22,512,22,256,11,0.6981317007977318,Cinza,0.6776859504132231,Cinza,0.9545454545454546,Cinza,0.7727272727272727,Cinza,0.768595041322314,Cinza,0.859504132231405,Cinza,0.7272727272727273,Cinza,0.9636363636363636,Cinza,0.8909090909090909,Cinza,0.9636363636363636,9
14,6,131072,234,99.82147216796875,1024,39,512,39,256,6,0.21569771128441922,Claro,0.8931623931623932,Cinza,0.6666666666666666,Claro,0.6923076923076923,Claro,0.7807017543859649,Claro,0.7105263157894737,Cinza,0.6842105263157895,Cinza,0.6666666666666666,Cinza,0.5964912280701754,Claro,1.0,5
14,7,131072,138,99.89471435546875,1024,23,512,23,256,6,0.2944931270278152,Claro,0.6231884057971014,Cinza,0.6231884057971014,Cinza,0.6376811594202898,Claro,0.696969696969697,Cinza,0.7424242424242424,Cinza,0.9696969696969697,Cinza,0.6060606060606061,Cinza,0.7878787878787878,Cinza,0.696969696969697,2
14,8,131072,176,99.86572265625,1024,16,512,16,256,11,0.758464070002474,Cinza,0.5738636363636364,Cinza,0.8,Claro,1.0,Cinza,0.7045454545454546,Claro,0.6363636363636364,Cinza,0.725,Cinza,0.85,Claro,0.85,Claro,0.6,5
14,9,131072,517,99.60556030273438,1024,47,512,47,256,11,0.2796652448445613,Cinza,0.6634429400386848,Cinza,0.5106382978723404,Cinza,0.5957446808510638,Cinza,0.5335968379446641,Cinza,0.7391304347826086,Claro,0.5391304347826087,Claro,0.6434782608695652,Cinza,0.991304347826087,Claro,0.7391304347826086,6
14,10,131072,187,99.85733032226562,1024,17,512,17,256,11,0.7493339620169532,Claro,0.93048128342246,Claro,0.9647058823529412,Claro,1.0,Claro,1.0,Claro,1.0,Claro,0.85,Claro,1.0,Claro,1.0,Claro,1.0,9
14,11,131072,187,99.85733032226562,1024,17,512,17,256,11,0.7493339620169532,Claro,0.93048128342246,Claro,0.9647058823529412,Claro,1.0,Claro,1.0,Claro,1.0,Claro,0.85,Claro,1.0,Claro,1.0,Claro,1.0,9
14,12,131072,72,99.945068359375,1024,6,512,6,256,12,0.533198746598645,Cinza,0.8472222222222222,Claro,0.5555555555555556,Cinza,0.9444444444444444,Cinza,0.9166666666666666,Cinza,0.75,Cinza,0.8888888888888888,Claro,0.7222222222222222,Cinza,0.9444444444444444,Cinza,0.7777777777777778,7
14,13,131072,464,99.64599609375,1024,29,512,29,256,16,0.5498963013477504,Claro,0.6206896551724138,Cinza,0.7413793103448276,Cinza,0.6810344827586207,Claro,0.8035714285714286,Cinza,0.7767857142857143,Claro,0.6696428571428571,Cinza,0.7053571428571429,Cinza,0.8482142857142857,Cinza,0.75,3
14,14,131072,30,99.97711181640625,1024,5,512,5,256,6,0.6275769582056392,Cinza,0.5666666666666667,Cinza,0.6,Cinza,0.7333333333333333,Cinza,0.5,Cinza,0.5,Cinza,0.6666666666666666,Cinza,0.6666666666666666,Cinza,0.5,Cinza,0.8333333333333334,9
14,15,131072,120,99.908447265625,1024,20,512,20,256,6,0.28143674272083263,Cinza,0.85,Escuro,0.5333333333333333,Cinza,0.9,Cinza,0.8166666666666667,Cinza,0.9666666666666667,Cinza,0.8333333333333334,Cinza,0.6,Cinza,0.9333333333333333,Cinza,0.9333333333333333,8
14,16,131072,40,99.969482421875,1024,10,512,10,256,4,0.31724498221525926,Cinza,0.75,Cinza,0.65,Cinza,0.95,Cinza,0.65,Cinza,0.9,Cinza,0.6,Cinza,0.7,Cinza,1.0,Cinza,1.0,9
14,17,131072,2080,98.4130859375,1024,65,512,65,256,32,0.539020897318643,Cinza,0.6379807692307692,Cinza,0.6221153846153846,Claro,0.5596153846153846,Claro,0.5595703125,Claro,0.4970703125,Cinza,0.6484375,Cinza,0.658203125,Cinza,0.560546875,Cinza,0.646484375,6
14,18,131072,368,99.71923828125,1024,23,512,23,256,16,0.5881001923061404,Cinza,0.6005434782608695,Claro,0.5217391304347826,Claro,0.625,Claro,0.6363636363636364,Claro,0.5454545454545454,Claro,0.7613636363636364,Claro,0.5568181818181818,Cinza,0.7727272727272727,Claro,0.9318181818181818,2
14,19,131072,88,99.932861328125,1024,8,512,8,256,11,0.7658175997670409,Claro,0.5340909090909091,Claro,0.8,Cinza,0.625,Claro,0.6818181818181818,Cinza,0.5,Claro,0.95,Claro,0.95,Claro,0.8,Claro,0.65,7
14,20,131072,1444,98.8983154296875,1024,38,512,38,256,38,0.6628550939416754,Cinza,0.6454293628808865,Cinza,0.6274238227146814,Claro,0.7299168975069252,Claro,0.7091412742382271,Cinza,0.6731301939058172,Cinza,0.5955678670360111,Cinza,0.5373961218836565,Claro,0.9113573407202216,Claro,0.6537396121883656,5
14,21,131072,9,99.99313354492188,1024,3,512,3,256,3,0.444332305296775,Claro,1.0,Claro,1.0,Claro,1.0,Claro,1.0,Claro,1.0,Claro,1.0,Claro,1.0,Claro,1.0,Claro,1.0,9
14,22,131072,12,99.9908447265625,1024,3,512,3,256,4,0.36745048873699004,Cinza,0.5,Cinza,1.0,Cinza,0.8333333333333334,Claro,0.75,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,8
14,23,131072,364,99.7222900390625,1024,28,512,28,256,13,0.4458778587374654,Claro,0.510989010989011,Cinza,0.75,Cinza,0.6011904761904762,Cinza,0.5879120879120879,Cinza,0.5274725274725275,Cinza,0.5952380952380952,Cinza,0.6428571428571429,Cinza,0.7261904761904762,Cinza,0.8333333333333334,1
14,24,131072,10,99.99237060546875,1024,5,512,5,256,2,0.46403118578934255,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Iguais,0,Iguais,0,Cinza,1.0,Iguais,0,Cinza,1.0,6
14,25,131072,60,99.9542236328125,1024,12,512,12,256,5,0.6522337689113756,Cinza,0.65,Cinza,0.9166666666666666,Claro,0.5416666666666666,Cinza,0.6666666666666666,Cinza,0.7666666666666667,Cinza,0.75,Claro,0.9166666666666666,Cinza,0.75,Cinza,1.0,7
14,26,131072,176,99.86572265625,1024,16,512,16,256,11,0.758464070002474,Cinza,0.6534090909090909,Cinza,0.8,Cinza,0.6375,Cinza,0.9545454545454546,Claro,0.5113636363636364,Cinza,0.625,Cinza,0.9,Cinza,0.85,Cinza,0.95,8
14,27,131072,176,99.86572265625,1024,16,512,16,256,11,0.758464070002474,Cinza,0.6534090909090909,Cinza,0.8,Cinza,0.6375,Cinza,0.9545454545454546,Claro,0.5113636363636364,Cinza,0.625,Cinza,0.9,Cinza,0.85,Cinza,0.95,8
14,28,131072,196,99.8504638671875,1024,14,512,14,256,14,0.5289416510911471,Cinza,0.5357142857142857,Cinza,0.7959183673469388,Cinza,0.8877551020408163,Cinza,0.46938775510204084,Cinza,0.6632653061224489,Cinza,0.8979591836734694,Cinza,0.7551020408163265,Cinza,0.8775510204081632,Claro,0.6530612244897959,8
14,29,131072,286,99.78179931640625,1024,13,512,13,256,22,0.5560855851092107,Claro,0.5524475524475524,Cinza,0.6153846153846154,Claro,0.5874125874125874,Cinza,0.5151515151515151,Cinza,0.4393939393939394,Cinza,0.7424242424242424,Claro,0.7727272727272727,Claro,0.5,Claro,0.7878787878787878,5
14,30,131072,22,99.98321533203125,1024,22,512,22,256,1,0.13065224646309156,Claro,1.0,Iguais,0,Iguais,0,Claro,1.0,Claro,1.0,Iguais,0,Iguais,0,Iguais,0,Iguais,0,3
14,31,131072,176,99.86572265625,1024,16,512,16,256,11,0.758464070002474,Cinza,0.7840909090909091,Claro,0.5375,Cinza,0.6,Cinza,0.7159090909090909,Cinza,0.7386363636363636,Cinza,0.625,Claro,0.675,Claro,0.725,Claro,0.625,5
14,32,131072,176,99.86572265625,1024,16,512,16,256,11,0.758464070002474,Cinza,0.7840909090909091,Claro,0.5375,Cinza,0.6,Cinza,0.7159090909090909,Cinza,0.7386363636363636,Cinza,0.625,Claro,0.675,Claro,0.725,Claro,0.625,5
14,33,131072,99,99.92446899414062,1024,33,512,33,256,3,0.13560452398525777,Claro,0.7878787878787878,Claro,0.6363636363636364,Claro,0.8181818181818182,Claro,0.8541666666666666,Cinza,0.9375,Cinza,1.0,Cinza,0.5625,Cinza,0.875,Claro,0.875,5
14,34,131072,240,99.81689453125,1024,20,512,20,256,12,0.729548869553024,Claro,0.55,Cinza,0.575,Cinza,0.7666666666666667,Claro,0.625,Cinza,0.7166666666666667,Cinza,0.7666666666666667,Cinza,0.9333333333333333,Cinza,0.5166666666666667,Cinza,0.7,2
14,35,131072,176,99.86572265625,1024,16,512,16,256,11,0.758464070002474,Claro,0.5397727272727273,Cinza,0.5,Cinza,0.775,Claro,0.7045454545454546,Cinza,0.5,Cinza,0.775,Cinza,0.95,Cinza,0.65,Cinza,0.8,2
14,36,131072,6,99.99542236328125,1024,3,512,3,256,2,0.5440126810088233,Cinza,1.0,Cinza,0.6666666666666666,Claro,0.6666666666666666,Cinza,1.0,Claro,1.0,Claro,1.0,Cinza,1.0,Claro,1.0,Claro,1.0,4
14,37,131072,153,99.88327026367188,1024,17,512,17,256,9,0.4976182743811815,Cinza,0.6862745098039216,Cinza,0.8382352941176471,Claro,0.5588235294117647,Cinza,0.8194444444444444,Cinza,0.6666666666666666,Cinza,1.0,Cinza,0.75,Cinza,0.65625,Cinza,0.9375,8
14,38,131072,735,99.43923950195312,1024,49,512,49,256,15,0.5271392942149113,Claro,0.5945578231292517,Cinza,0.6676384839650146,Cinza,0.5889212827988338,Claro,0.7722222222222223,Cinza,0.6694444444444444,Cinza,0.7261904761904762,Cinza,0.5119047619047619,Claro,0.5059523809523809,Claro,0.6904761904761905,4
14,39,131072,782,99.40338134765625,1024,34,512,34,256,23,0.6835759589978334,Cinza,0.9104859335038363,Cinza,0.9679144385026738,Cinza,0.8556149732620321,Cinza,0.8107416879795396,Cinza,0.907928388746803,Cinza,0.8288770053475936,Cinza,0.7379679144385026,Cinza,0.893048128342246,Cinza,0.8021390374331551,9
14,40,131072,4,99.9969482421875,1024,2,512,2,256,2,0.7853981902804831,Cinza,1.0,Cinza,0.5,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
14,41,131072,266,99.79705810546875,1024,19,512,19,256,14,0.7673679025297383,Cinza,0.5037593984962406,Cinza,0.5488721804511278,Claro,0.9624060150375939,Claro,0.9523809523809523,Claro,0.6428571428571429,Claro,0.6666666666666666,Claro,0.6190476190476191,Claro,0.9841269841269841,Claro,1.0,2
14,42,131072,252,99.8077392578125,1024,18,512,18,256,14,0.7731263170943632,Cinza,0.503968253968254,Cinza,0.5555555555555556,Claro,0.9603174603174603,Claro,0.9523809523809523,Claro,0.6349206349206349,Claro,0.6507936507936508,Claro,0.6190476190476191,Claro,0.9841269841269841,Claro,1.0,2
14,43,131072,55,99.95803833007812,1024,11,512,11,256,5,0.4157569537431274,Cinza,0.9454545454545454,Cinza,1.0,Cinza,1.0,Cinza,0.88,Cinza,0.84,Cinza,0.8,Cinza,0.8,Cinza,1.0,Cinza,1.0,9
14,44,131072,612,99.5330810546875,1024,36,512,36,256,17,0.5871952379565989,Cinza,0.6339869281045751,Cinza,0.9375,Cinza,0.8645833333333334,Cinza,0.7222222222222222,Iguais,0,Iguais,0,Cinza,0.8402777777777778,Iguais,0,Claro,0.5277777777777778,5
14,45,131072,30,99.97711181640625,1024,10,512,10,256,3,0.4497729371697404,Cinza,1.0,Cinza,1.0,Cinza,1.0,Claro,0.6,Cinza,0.9333333333333333,Cinza,1.0,Claro,0.8,Cinza,0.6,Cinza,0.8,7
14,46,131072,24,99.981689453125,1024,8,512,8,256,3,0.3740423691747413,Cinza,0.875,Cinza,0.875,Cinza,1.0,Cinza,0.75,Cinza,0.6666666666666666,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
14,47,131072,308,99.7650146484375,1024,22,512,22,256,14,0.7466130689086854,Cinza,0.801948051948052,Cinza,0.7272727272727273,Cinza,0.922077922077922,Cinza,0.7467532467532467,Cinza,0.9285714285714286,Cinza,0.8831168831168831,Cinza,0.8311688311688312,Cinza,0.974025974025974,Cinza,0.7662337662337663,9
14,48,131072,429,99.67269897460938,1024,33,512,33,256,13,0.38404713212577374,Cinza,0.7272727272727273,Cinza,0.7878787878787878,Cinza,0.6464646464646465,Cinza,0.875,Cinza,0.9855769230769231,Cinza,0.96875,Cinza,0.6875,Cinza,0.7291666666666666,Cinza,0.5625,9
14,49,131072,414,99.68414306640625,1024,23,512,23,256,18,0.5976266989264654,Cinza,0.8623188405797102,Cinza,0.855072463768116,Cinza,0.8599033816425121,Cinza,0.7777777777777778,Cinza,0.9242424242424242,Cinza,0.98989898989899,Cinza,0.7575757575757576,Cinza,0.8181818181818182,Cinza,0.8080808080808081,9
14,50,131072,180,99.8626708984375,1024,15,512,15,256,12,0.7757018897752576,Cinza,0.8222222222222222,Cinza,0.6111111111111112,Cinza,0.9888888888888889,Cinza,0.9166666666666666,Cinza,0.9642857142857143,Claro,0.5952380952380952,Cinza,0.5,Cinza,1.0,Cinza,0.8809523809523809,8
14,51,131072,84,99.9359130859375,1024,12,512,12,256,7,0.551063318225696,Claro,0.75,Cinza,0.6388888888888888,Cinza,0.6388888888888888,Claro,1.0,Cinza,0.7380952380952381,Cinza,1.0,Cinza,0.5555555555555556,Cinza,0.6666666666666666,Cinza,0.6666666666666666,2
14,52,131072,204,99.8443603515625,1024,17,512,17,256,12,0.7620510122857524,Cinza,0.9019607843137255,Cinza,0.7450980392156863,Cinza,0.7941176470588235,Cinza,0.9479166666666666,Cinza,0.7916666666666666,Cinza,0.875,Cinza,0.7291666666666666,Cinza,0.8333333333333334,Cinza,0.8541666666666666,9
14,53,131072,90,99.93133544921875,1024,18,512,18,256,5,0.4844800324677168,Cinza,0.7888888888888889,Cinza,0.8333333333333334,Cinza,0.6388888888888888,Cinza,0.6444444444444445,Claro,0.8222222222222222,Cinza,0.8888888888888888,Cinza,0.6666666666666666,Cinza,0.5,Cinza,0.7777777777777778,8
14,54,131072,108,99.9176025390625,1024,12,512,12,256,9,0.5721185207310453,Cinza,0.8333333333333334,Cinza,0.9375,Cinza,0.875,Cinza,0.9444444444444444,Cinza,0.9444444444444444,Cinza,0.9166666666666666,Cinza,0.9583333333333334,Cinza,1.0,Cinza,1.0,9
14,55,131072,30,99.97711181640625,1024,6,512,6,256,5,0.4626734901620815,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
14,56,131072,1104,99.15771484375,1024,46,512,46,256,24,0.3987197785172888,Cinza,0.8704710144927537,Cinza,0.8351449275362319,Cinza,0.8514492753623188,Cinza,0.947463768115942,Cinza,0.7952898550724637,Cinza,0.8768115942028986,Cinza,0.9202898550724637,Cinza,0.7391304347826086,Cinza,0.9565217391304348,9
14,57,131072,342,99.73907470703125,1024,19,512,19,256,18,0.6378240772914513,Cinza,0.9736842105263158,Cinza,0.8128654970760234,Cinza,0.7251461988304093,Cinza,0.9382716049382716,Cinza,0.9444444444444444,Cinza,0.8888888888888888,Cinza,0.9135802469135802,Cinza,0.8148148148148148,Cinza,0.9629629629629629,9
14,58,131072,84,99.9359130859375,1024,21,512,21,256,4,0.26448157237288106,Cinza,0.9761904761904762,Cinza,0.8809523809523809,Cinza,0.9761904761904762,Cinza,0.95,Cinza,0.6,Cinza,1.0,Cinza,1.0,Cinza,0.85,Cinza,0.8,9
14,59,131072,400,99.69482421875,1024,25,512,25,256,16,0.7475532786650311,Cinza,0.685,Cinza,0.875,Cinza,0.515,Cinza,0.6145833333333334,Cinza,0.875,Cinza,0.96875,Claro,0.5416666666666666,Cinza,0.9166666666666666,Claro,0.59375,7
14,60,131072,418,99.68109130859375,1024,22,512,22,256,19,0.6545280635309018,Cinza,0.854066985645933,Cinza,0.9343434343434344,Cinza,0.9494949494949495,Cinza,0.9138755980861244,Cinza,0.7990430622009569,Cinza,0.8181818181818182,Cinza,0.6363636363636364,Cinza,0.8686868686868687,Cinza,0.9191919191919192,9
14,61,131072,980,99.2523193359375,1024,28,512,28,256,35,0.6805567992530049,Cinza,0.7142857142857143,Cinza,0.7394957983193278,Cinza,0.8088235294117647,Cinza,0.8469387755102041,Cinza,0.8285714285714286,Cinza,0.7773109243697479,Cinza,0.8403361344537815,Cinza,0.8865546218487395,Cinza,0.7857142857142857,9
14,62,131072,60,99.9542236328125,1024,20,512,20,256,3,0.2710137207699649,Cinza,0.9666666666666667,Cinza,1.0,Cinza,0.95,Cinza,1.0,Cinza,0.6666666666666666,Cinza,1.0,Cinza,1.0,Cinza,0.7,Cinza,1.0,9
14,63,131072,24,99.981689453125,1024,3,512,3,256,8,0.3740423691747413,Cinza,0.9166666666666666,Cinza,0.5,Cinza,0.5833333333333334,Cinza,1.0,Cinza,0.875,Cinza,0.75,Cinza,0.5,Cinza,0.75,Cinza,1.0,9
14,64,131072,72,99.945068359375,1024,24,512,24,256,3,0.17849348614193922,Cinza,0.875,Cinza,1.0,Cinza,0.7916666666666666,Cinza,0.9722222222222222,Cinza,0.8055555555555556,Cinza,1.0,Cinza,1.0,Cinza,0.5,Cinza,1.0,9
14,65,131072,352,99.7314453125,1024,22,512,22,256,16,0.6015173478396453,Cinza,0.8352272727272727,Cinza,0.75,Cinza,0.8579545454545454,Cinza,0.7784090909090909,Cinza,0.8693181818181818,Cinza,0.875,Cinza,0.7954545454545454,Cinza,0.9659090909090909,Cinza,0.7045454545454546,9
14,66,131072,11,99.99160766601562,1024,11,512,11,256,1,0.23998277214922029,Cinza,0.9090909090909091,Iguais,0,Iguais,0,Cinza,1.0,Cinza,1.0,Iguais,0,Iguais,0,Iguais,0,Iguais,0,3
14,67,131072,117,99.91073608398438,1024,9,512,9,256,13,0.5678853642040151,Cinza,0.8205128205128205,Cinza,0.8703703703703703,Cinza,0.7777777777777778,Cinza,0.8846153846153846,Cinza,0.8461538461538461,Cinza,0.8333333333333334,Cinza,0.9583333333333334,Cinza,0.7083333333333334,Cinza,1.0,9
14,68,131072,32,99.9755859375,1024,8,512,8,256,4,0.4749468318599995,Cinza,0.84375,Cinza,0.9375,Claro,0.625,Cinza,0.9375,Cinza,0.875,Cinza,0.875,Cinza,0.875,Cinza,0.75,Cinza,0.625,8
14,69,131072,72,99.945068359375,1024,18,512,18,256,4,0.23182157698297087,Cinza,0.9722222222222222,Cinza,0.9444444444444444,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,0.9444444444444444,Cinza,1.0,Cinza,1.0,Cinza,0.9444444444444444,9
14,70,131072,280,99.786376953125,1024,20,512,20,256,14,0.7609393970632716,Claro,0.675,Claro,0.6571428571428571,Claro,0.9142857142857143,Claro,0.5428571428571428,Claro,1.0,Claro,0.8428571428571429,Claro,0.6714285714285714,Claro,1.0,Claro,0.9857142857142858,9
14,71,131072,220,99.8321533203125,1024,20,512,20,256,11,0.7191991506657175,Claro,0.6318181818181818,Claro,0.75,Claro,0.82,Cinza,0.5636363636363636,Claro,1.0,Claro,0.86,Claro,0.72,Claro,1.0,Claro,0.96,8
14,72,131072,442,99.66278076171875,1024,26,512,26,256,17,0.7509918620263324,Cinza,0.8642533936651584,Cinza,0.7980769230769231,Cinza,0.7403846153846154,Cinza,0.9095022624434389,Cinza,0.8733031674208145,Cinza,0.9519230769230769,Cinza,0.9230769230769231,Cinza,0.7692307692307693,Cinza,0.8942307692307693,9
14,73,131072,228,99.8260498046875,1024,19,512,19,256,12,0.7453518470535617,Cinza,0.8026315789473685,Cinza,0.7982456140350878,Cinza,0.9035087719298246,Cinza,0.9814814814814815,Cinza,1.0,Cinza,0.7962962962962963,Cinza,0.8888888888888888,Cinza,0.7962962962962963,Cinza,0.7222222222222222,9
14,74,131072,187,99.85733032226562,1024,17,512,17,256,11,0.7493339620169532,Claro,0.8663101604278075,Claro,1.0,Claro,1.0,Claro,1.0,Claro,1.0,Claro,1.0,Claro,1.0,Claro,0.875,Claro,1.0,9
14,75,131072,187,99.85733032226562,1024,17,512,17,256,11,0.7493339620169532,Claro,0.8663101604278075,Claro,1.0,Claro,1.0,Claro,1.0,Claro,1.0,Claro,1.0,Claro,1.0,Claro,0.875,Claro,1.0,9
14,76,131072,170,99.87030029296875,1024,17,512,17,256,10,0.7326073403432988,Cinza,0.788235294117647,Cinza,0.7294117647058823,Cinza,0.9294117647058824,Cinza,0.7,Cinza,0.8125,Cinza,0.9,Cinza,0.95,Cinza,0.6,Cinza,0.675,9
14,77,131072,264,99.798583984375,1024,22,512,22,256,12,0.7174571458025133,Cinza,0.9053030303030303,Cinza,0.9848484848484849,Cinza,0.8712121212121212,Cinza,0.9924242424242424,Cinza,0.9393939393939394,Cinza,0.8939393939393939,Cinza,0.9696969696969697,Cinza,1.0,Cinza,0.9393939393939394,9
14,78,131072,252,99.8077392578125,1024,21,512,21,256,12,0.7269801181860679,Cinza,0.9007936507936508,Cinza,0.9920634920634921,Cinza,0.8650793650793651,Cinza,0.9916666666666667,Cinza,0.9833333333333333,Cinza,0.9166666666666666,Cinza,0.9666666666666667,Cinza,1.0,Cinza,0.9666666666666667,9
14,79,131072,2128,98.37646484375,1024,56,512,56,256,38,0.6828581756914465,Claro,0.5897556390977443,Cinza,0.5366541353383458,Claro,0.7208646616541353,Claro,0.8843984962406015,Cinza,0.7077067669172933,Cinza,0.8515037593984962,Claro,0.9342105263157895,Cinza,0.6428571428571429,Claro,0.9943609022556391,5
14,80,131072,72,99.945068359375,1024,4,512,4,256,18,0.3441937431447592,Cinza,0.9444444444444444,Cinza,0.9722222222222222,Cinza,0.9722222222222222,Cinza,0.8611111111111112,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,0.7222222222222222,Cinza,0.8888888888888888,9
14,81,131072,176,99.86572265625,1024,16,512,16,256,11,0.758464070002474,Cinza,0.9545454545454546,Cinza,0.9125,Cinza,0.6125,Cinza,1.0,Cinza,0.9545454545454546,Cinza,0.95,Cinza,0.975,Cinza,0.8,Cinza,0.95,9
14,82,131072,176,99.86572265625,1024,16,512,16,256,11,0.758464070002474,Cinza,0.9545454545454546,Cinza,0.9125,Cinza,0.6125,Cinza,1.0,Cinza,0.9545454545454546,Cinza,0.95,Cinza,0.975,Cinza,0.8,Cinza,0.95,9
14,83,131072,55,99.95803833007812,1024,5,512,5,256,11,0.6749515466696822,Cinza,0.8727272727272727,Cinza,1.0,Cinza,0.8,Cinza,0.8181818181818182,Cinza,0.9090909090909091,Cinza,1.0,Cinza,0.8,Cinza,0.9,Cinza,0.9,9
14,84,131072,396,99.6978759765625,1024,36,512,36,256,11,0.5277814765574519,Cinza,0.8232323232323232,Cinza,0.75,Cinza,0.8222222222222222,Cinza,0.8232323232323232,Cinza,0.8131313131313131,Cinza,0.7,Cinza,0.7444444444444445,Cinza,0.9666666666666667,Cinza,0.9111111111111111,9
14,85,131072,44,99.9664306640625,1024,22,512,22,256,2,0.23998277214922029,Cinza,0.5454545454545454,Cinza,0.9090909090909091,Cinza,0.6818181818181818,Cinza,1.0,Cinza,0.8636363636363636,Cinza,1.0,Cinza,0.7272727272727273,Cinza,1.0,Cinza,0.8181818181818182,9
14,86,131072,220,99.8321533203125,1024,20,512,20,256,11,0.6981273066924865,Cinza,0.95,Cinza,0.91,Cinza,0.98,Cinza,0.9636363636363636,Cinza,0.9636363636363636,Cinza,0.98,Cinza,0.9,Cinza,0.96,Cinza,0.98,9
14,87,131072,187,99.85733032226562,1024,17,512,17,256,11,0.7493339620169532,Claro,0.6684491978609626,Claro,1.0,Claro,0.6705882352941176,Claro,1.0,Claro,0.8181818181818182,Claro,1.0,Claro,1.0,Claro,0.75,Claro,0.825,9
14,88,131072,529,99.59640502929688,1024,23,512,23,256,23,0.7757384370900321,Cinza,0.7958412098298677,Iguais,0,Cinza,0.9802371541501976,Cinza,0.8221343873517787,Cinza,0.7430830039525692,Iguais,0,Iguais,0,Cinza,0.9090909090909091,Cinza,1.0,6
