ID_IMAGEM,ID_SUB_IMAGEM,X_POS,Y_POS,AREA_ORIGEM,AREA_SUB,AREA_SUB_ORIGINAL,COMPRIMENTO_ORIGEM,COMPRIMENTO_SUB,LARGURA_ORIGEM,LARGURA_SUB,ALTURA_ORIGEM,ALTURA_SUB,CIRCULARIDADE_SUB,DESVIO_PADRAO_SUB,QTD_REGIOES_ESCURO,QTD_REGIOES_CINZA,QTD_REGIOES_CLARO,QTD_REGIOES_IGUAIS,QTD_REGIOES_INDEFINIDO,QTD_REGIOES_ESCURO/CLARO,QTD_REGIOES_ESCURO/CINZA,QTD_REGIOES_CINZA/CLARO,REGIAO_P,MEDIA_REGIAO_P,REGIAO_N,MEDIA_REGIAO_N,REGIAO_S,MEDIA_REGIAO_S,REGIAO_L,MEDIA_REGIAO_L,REGIAO_O,MEDIA_REGIAO_O,REGIAO_NO,MEDIA_REGIAO_NO,REGIAO_NL,MEDIA_REGIAO_NL,REGIAO_SL,MEDIA_REGIAO_SL,REGIAO_SO,MEDIA_REGIAO_SO,QTD_REGIOES,QTD_REGIOES_VALIDAS,QTD_REGIOES_CONSECUTIVO,QTD_APARECIMENTO,CLASSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,401,239,131072,160,0.1220703125,1024,52,512,10,256,16,0.49,79.71,2,7,0,0,0,0,0,0,CINZA,73.75,CINZA,100.0,ESCURO,70.0,CINZA,100.0,CINZA,62.5,CINZA,100.0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,7,9,4,1,0
1,1,401,239,131072,160,0.1220703125,1024,52,512,10,256,16,0.49,79.71,2,7,0,0,0,0,0,0,CINZA,73.75,CINZA,100.0,ESCURO,70.0,CINZA,100.0,CINZA,62.5,CINZA,100.0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,7,9,4,1,0
1,3,404,230,131072,132,0.1007080078125,1024,46,512,11,256,12,0.35,86.9,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,9,9,8,1,0
1,3,404,230,131072,132,0.1007080078125,1024,46,512,11,256,12,0.35,86.9,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,9,9,8,1,0
1,5,492,227,131072,30,0.02288818359375,1024,22,512,5,256,6,0.77,132.26,3,5,0,0,0,1,0,0,CINZA,90.0,CINZA,73.33333333333334,ESCURO,100.0,CINZA,100.0,ESCURO/CINZA,43.0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,5,9,3,1,0
1,5,492,227,131072,30,0.02288818359375,1024,22,512,5,256,6,0.77,132.26,3,5,0,0,0,1,0,0,CINZA,90.0,CINZA,73.33333333333334,ESCURO,100.0,CINZA,100.0,ESCURO/CINZA,43.0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,5,9,3,1,0
1,7,419,208,131072,210,0.16021728515625,1024,74,512,7,256,30,0.48,100.34,0,8,1,0,0,0,0,0,CINZA,100.0,CINZA,90.47619047619048,CINZA,100.0,CINZA,61.111111111111114,CINZA,100.0,CINZA,100.0,CLARO,86.66666666666667,CINZA,100.0,CINZA,100.0,8,9,6,1,0
1,7,419,208,131072,210,0.16021728515625,1024,74,512,7,256,30,0.48,100.34,0,8,1,0,0,0,0,0,CINZA,100.0,CINZA,90.47619047619048,CINZA,100.0,CINZA,61.111111111111114,CINZA,100.0,CINZA,100.0,CLARO,86.66666666666667,CINZA,100.0,CINZA,100.0,8,9,6,1,0
1,9,173,183,131072,182,0.13885498046875,1024,54,512,13,256,14,0.78,8.55,0,1,8,0,0,0,0,0,CINZA,85.71428571428572,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,1,9,0,1,0
1,9,173,183,131072,182,0.13885498046875,1024,54,512,13,256,14,0.78,8.55,0,1,8,0,0,0,0,0,CINZA,85.71428571428572,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,1,9,0,1,0
1,9,173,183,131072,182,0.13885498046875,1024,54,512,13,256,14,0.78,8.55,0,1,8,0,0,0,0,0,CINZA,85.71428571428572,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,1,9,0,1,0
1,9,173,183,131072,182,0.13885498046875,1024,54,512,13,256,14,0.78,8.55,0,1,8,0,0,0,0,0,CINZA,85.71428571428572,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,1,9,0,1,0
1,13,400,97,131072,133,0.101470947265625,1024,52,512,19,256,7,0.62,154.67,0,4,4,0,0,0,0,1,CINZA,96.2406015037594,CLARO,100.0,CINZA,100.0,CLARO/CINZA,46.968253968253975,CLARO,76.19047619047619,CLARO,100.0,CLARO,100.0,CINZA,96.2962962962963,CINZA,100.0,4,9,3,1,0
1,13,400,97,131072,133,0.101470947265625,1024,52,512,19,256,7,0.62,154.67,0,4,4,0,0,0,0,1,CINZA,96.2406015037594,CLARO,100.0,CINZA,100.0,CLARO/CINZA,46.968253968253975,CLARO,76.19047619047619,CLARO,100.0,CLARO,100.0,CINZA,96.2962962962963,CINZA,100.0,4,9,3,1,0
1,15,138,53,131072,175,0.133514404296875,1024,64,512,7,256,25,0.34,39.26,0,6,3,0,0,0,0,0,CINZA,100.0,CINZA,97.61904761904762,CLARO,69.04761904761905,CINZA,88.0,CINZA,100.0,CINZA,100.0,CINZA,83.33333333333334,CLARO,100.0,CLARO,66.66666666666667,6,9,3,1,0
1,15,138,53,131072,175,0.133514404296875,1024,64,512,7,256,25,0.34,39.26,0,6,3,0,0,0,0,0,CINZA,100.0,CINZA,97.61904761904762,CLARO,69.04761904761905,CINZA,88.0,CINZA,100.0,CINZA,100.0,CINZA,83.33333333333334,CLARO,100.0,CLARO,66.66666666666667,6,9,3,1,0
1,17,461,40,131072,195,0.148773193359375,1024,56,512,15,256,13,0.53,211.08,2,5,1,0,0,1,0,0,CINZA,71.28205128205128,ESCURO/CINZA,46.333333333333336,CLARO,74.44444444444444,ESCURO,76.92307692307692,CINZA,98.9010989010989,CINZA,100.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,5,9,3,1,0
1,18,179,32,131072,160,0.1220703125,1024,52,512,10,256,16,0.49,72.48,0,8,1,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,83.75,CINZA,78.75,CINZA,100.0,CINZA,100.0,CINZA,100.0,CLARO,100.0,CINZA,100.0,8,9,4,1,0
1,19,433,28,131072,16,0.01220703125,1024,20,512,2,256,8,0.33,201.14,0,6,2,0,0,0,0,1,CINZA,93.75,CINZA,100.0,CLARO,100.0,CINZA,100.0,CINZA,87.5,CINZA,100.0,CINZA,100.0,CLARO/CINZA,43.0,CLARO,100.0,6,9,3,1,0
1,19,433,28,131072,16,0.01220703125,1024,20,512,2,256,8,0.33,201.14,0,6,2,0,0,0,0,1,CINZA,93.75,CINZA,100.0,CLARO,100.0,CINZA,100.0,CINZA,87.5,CINZA,100.0,CINZA,100.0,CLARO/CINZA,43.0,CLARO,100.0,6,9,3,1,0
1,21,332,0,131072,104,0.079345703125,1024,42,512,13,256,8,0.74,167.34,0,1,5,0,3,0,0,0,CINZA,100.0,INDEFINIDO,0.0,CLARO,76.92307692307692,CLARO,100.0,CLARO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,CLARO,100.0,CLARO,100.0,1,6,0,1,0
1,22,232,0,131072,68,0.0518798828125,1024,42,512,4,256,17,0.24,113.16,0,4,2,0,3,0,0,0,CINZA,98.52941176470588,INDEFINIDO,0.0,CLARO,62.5,CINZA,82.35294117647058,CINZA,70.58823529411764,INDEFINIDO,0.0,INDEFINIDO,0.0,CLARO,100.0,CINZA,75.0,4,6,2,1,0
1,23,220,0,131072,253,0.193023681640625,1024,68,512,11,256,23,0.67,107.48,0,2,2,0,3,2,0,0,ESCURO/CINZA,43.19762845849802,INDEFINIDO,0.0,CLARO,60.33057851239669,CINZA,86.95652173913044,ESCURO/CINZA,45.17391304347826,INDEFINIDO,0.0,INDEFINIDO,0.0,CLARO,100.0,CINZA,69.0909090909091,2,6,1,1,0
1,24,171,0,131072,45,0.034332275390625,1024,36,512,3,256,15,0.33,82.79,4,2,0,0,3,0,0,0,ESCURO,86.66666666666667,INDEFINIDO,0.0,ESCURO,66.66666666666667,CINZA,100.0,ESCURO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,CINZA,100.0,ESCURO,100.0,4,6,3,1,0
10,1,86,212,131072,260,0.1983642578125,1024,66,512,13,256,20,0.75,65.3,0,8,1,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,83.07692307692307,CINZA,79.16666666666666,CINZA,100.0,CINZA,100.0,CINZA,100.0,CLARO,100.0,CINZA,100.0,8,9,4,1,0
10,2,61,204,131072,9,0.006866455078125,1024,20,512,1,256,9,0.28,73.57,0,3,0,0,6,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,3,3,1,2,0
10,2,61,204,131072,9,0.006866455078125,1024,20,512,1,256,9,0.28,73.57,0,3,0,0,6,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,3,3,1,2,0
10,2,61,204,131072,9,0.006866455078125,1024,20,512,1,256,9,0.28,73.57,0,3,0,0,6,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,3,3,1,2,0
10,2,61,204,131072,9,0.006866455078125,1024,20,512,1,256,9,0.28,73.57,0,3,0,0,6,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,3,3,1,2,0
10,2,61,204,131072,9,0.006866455078125,1024,20,512,1,256,9,0.28,73.57,0,3,0,0,6,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,3,3,1,2,0
10,7,463,120,131072,156,0.1190185546875,1024,50,512,12,256,13,0.78,171.36,0,8,1,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,75.0,CINZA,100.0,CINZA,76.92307692307692,CINZA,100.0,CINZA,100.0,CINZA,100.0,CLARO,97.22222222222221,8,9,5,1,0
10,7,463,120,131072,156,0.1190185546875,1024,50,512,12,256,13,0.78,171.36,0,8,1,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,75.0,CINZA,100.0,CINZA,76.92307692307692,CINZA,100.0,CINZA,100.0,CINZA,100.0,CLARO,97.22222222222221,8,9,5,1,0
10,7,463,120,131072,156,0.1190185546875,1024,50,512,12,256,13,0.78,171.36,0,8,1,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,75.0,CINZA,100.0,CINZA,76.92307692307692,CINZA,100.0,CINZA,100.0,CINZA,100.0,CLARO,97.22222222222221,8,9,5,1,0
10,10,294,17,131072,16,0.01220703125,1024,34,512,16,256,1,0.17,142.36,0,1,2,0,6,0,0,0,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,CLARO,62.5,CLARO,75.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,1,3,0,1,0
10,10,294,17,131072,16,0.01220703125,1024,34,512,16,256,1,0.17,142.36,0,1,2,0,6,0,0,0,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,CLARO,62.5,CLARO,75.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,1,3,0,1,0
10,12,403,15,131072,208,0.15869140625,1024,58,512,13,256,16,0.67,193.34,0,7,2,0,0,0,0,0,CINZA,99.03846153846155,CINZA,100.0,CLARO,65.38461538461539,CINZA,87.5,CINZA,100.0,CINZA,100.0,CINZA,100.0,CLARO,100.0,CINZA,100.0,7,9,3,1,0
10,13,315,9,131072,294,0.22430419921875,1024,70,512,21,256,14,0.62,154.8,1,5,2,0,0,1,0,0,CINZA,72.44897959183673,CINZA,96.5986394557823,CLARO,93.87755102040816,ESCURO/CINZA,48.714285714285715,CINZA,75.71428571428571,CINZA,100.0,ESCURO,95.71428571428572,CINZA,71.42857142857143,CLARO,100.0,5,9,2,1,0
10,14,310,10,131072,40,0.030517578125,1024,28,512,4,256,10,0.54,148.66,0,5,3,0,0,0,0,1,CINZA,90.0,CINZA,100.0,CLARO,100.0,CLARO/CINZA,43.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CLARO,100.0,CLARO,80.0,5,9,2,1,0
10,15,150,6,131072,48,0.03662109375,1024,32,512,4,256,12,0.35,69.99,2,6,1,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,66.66666666666667,CINZA,75.0,ESCURO,58.33333333333333,ESCURO,100.0,CINZA,100.0,CLARO,100.0,CINZA,100.0,6,9,3,1,0
10,15,150,6,131072,48,0.03662109375,1024,32,512,4,256,12,0.35,69.99,2,6,1,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,66.66666666666667,CINZA,75.0,ESCURO,58.33333333333333,ESCURO,100.0,CINZA,100.0,CLARO,100.0,CINZA,100.0,6,9,3,1,0
10,17,285,0,131072,242,0.18463134765625,1024,66,512,11,256,22,0.49,140.09,0,1,4,0,3,0,0,1,CLARO/CINZA,46.71900826446281,INDEFINIDO,0.0,CLARO,100.0,CINZA,95.45454545454545,CLARO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,CLARO,100.0,CLARO,100.0,1,6,0,1,0
10,18,160,0,131072,140,0.1068115234375,1024,48,512,10,256,14,0.59,79.16,0,3,3,0,3,0,0,0,CINZA,86.42857142857143,INDEFINIDO,0.0,CLARO,100.0,CINZA,71.42857142857143,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,CLARO,100.0,CLARO,97.14285714285714,3,6,1,2,0
10,19,134,0,131072,84,0.0640869140625,1024,40,512,6,256,14,0.44,65.21,1,5,0,0,3,0,0,0,CINZA,69.04761904761905,INDEFINIDO,0.0,CINZA,100.0,ESCURO,92.85714285714286,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,CINZA,100.0,CINZA,100.0,5,6,4,1,0
10,19,134,0,131072,84,0.0640869140625,1024,40,512,6,256,14,0.44,65.21,1,5,0,0,3,0,0,0,CINZA,69.04761904761905,INDEFINIDO,0.0,CINZA,100.0,ESCURO,92.85714285714286,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,CINZA,100.0,CINZA,100.0,5,6,4,1,0
10,21,332,0,131072,104,0.079345703125,1024,42,512,13,256,8,0.74,167.34,3,2,0,0,3,1,0,0,ESCURO,75.96153846153845,INDEFINIDO,0.0,ESCURO/CINZA,46.84615384615385,ESCURO,100.0,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,ESCURO,100.0,CINZA,100.0,3,6,2,1,0
10,22,232,0,131072,68,0.0518798828125,1024,42,512,4,256,17,0.24,113.16,0,0,6,0,3,0,0,0,CLARO,100.0,INDEFINIDO,0.0,CLARO,100.0,CLARO,100.0,CLARO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,CLARO,100.0,CLARO,100.0,6,6,5,1,0
10,23,220,0,131072,253,0.193023681640625,1024,68,512,11,256,23,0.67,107.48,0,0,6,0,3,0,0,0,CLARO,100.0,INDEFINIDO,0.0,CLARO,100.0,CLARO,100.0,CLARO,91.30434782608697,INDEFINIDO,0.0,INDEFINIDO,0.0,CLARO,100.0,CLARO,70.9090909090909,6,6,5,1,0
10,24,171,0,131072,45,0.034332275390625,1024,36,512,3,256,15,0.33,82.79,0,3,3,0,3,0,0,0,CINZA,66.66666666666667,INDEFINIDO,0.0,CLARO,100.0,CINZA,66.66666666666667,CINZA,66.66666666666667,INDEFINIDO,0.0,INDEFINIDO,0.0,CLARO,100.0,CLARO,100.0,3,6,1,2,0
11,1,498,196,131072,299,0.228118896484375,1024,72,512,13,256,23,0.68,149.97,1,7,0,0,0,1,0,0,CINZA,83.27759197324414,CINZA,100.0,ESCURO/CINZA,44.04895104895104,CINZA,78.26086956521739,CINZA,100.0,CINZA,100.0,CINZA,100.0,ESCURO,63.63636363636363,CINZA,100.0,7,9,3,1,0
11,1,498,196,131072,299,0.228118896484375,1024,72,512,13,256,23,0.68,149.97,1,7,0,0,0,1,0,0,CINZA,83.27759197324414,CINZA,100.0,ESCURO/CINZA,44.04895104895104,CINZA,78.26086956521739,CINZA,100.0,CINZA,100.0,CINZA,100.0,ESCURO,63.63636363636363,CINZA,100.0,7,9,3,1,0
11,1,498,196,131072,299,0.228118896484375,1024,72,512,13,256,23,0.68,149.97,1,7,0,0,0,1,0,0,CINZA,83.27759197324414,CINZA,100.0,ESCURO/CINZA,44.04895104895104,CINZA,78.26086956521739,CINZA,100.0,CINZA,100.0,CINZA,100.0,ESCURO,63.63636363636363,CINZA,100.0,7,9,3,1,0
11,4,199,114,131072,18,0.01373291015625,1024,18,512,3,256,6,0.7,41.82,6,3,0,0,0,0,0,0,CINZA,88.88888888888889,ESCURO,100.0,ESCURO,77.77777777777779,ESCURO,66.66666666666667,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,3,9,2,1,0
11,5,419,107,131072,270,0.20599365234375,1024,66,512,18,256,15,0.78,156.97,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,98.41269841269842,CINZA,100.0,CINZA,94.81481481481482,CINZA,93.33333333333333,CINZA,100.0,CINZA,74.60317460317461,CINZA,100.0,CINZA,100.0,9,9,8,1,0
11,6,420,107,131072,169,0.128936767578125,1024,52,512,13,256,13,0.79,156.63,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,97.43589743589743,CINZA,100.0,CINZA,100.0,CINZA,83.33333333333334,CINZA,100.0,CINZA,100.0,9,9,8,1,0
11,7,459,84,131072,182,0.13885498046875,1024,54,512,13,256,14,0.78,187.37,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,9,9,8,1,0
11,8,421,83,131072,255,0.194549560546875,1024,64,512,15,256,17,0.78,168.91,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,99.15966386554622,CINZA,100.0,CINZA,100.0,CINZA,64.28571428571428,CINZA,100.0,9,9,8,1,0
11,8,421,83,131072,255,0.194549560546875,1024,64,512,15,256,17,0.78,168.91,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,99.15966386554622,CINZA,100.0,CINZA,100.0,CINZA,64.28571428571428,CINZA,100.0,9,9,8,1,0
11,10,438,75,131072,176,0.13427734375,1024,54,512,11,256,16,0.76,180.38,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,9,9,8,1,0
11,10,438,75,131072,176,0.13427734375,1024,54,512,11,256,16,0.76,180.38,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,9,9,8,1,0
11,12,157,60,131072,100,0.0762939453125,1024,40,512,10,256,10,0.39,48.94,6,3,0,0,0,0,0,0,ESCURO,68.0,CINZA,60.0,ESCURO,100.0,CINZA,84.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,6,9,5,1,0
11,12,157,60,131072,100,0.0762939453125,1024,40,512,10,256,10,0.39,48.94,6,3,0,0,0,0,0,0,ESCURO,68.0,CINZA,60.0,ESCURO,100.0,CINZA,84.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,6,9,5,1,0
11,12,157,60,131072,100,0.0762939453125,1024,40,512,10,256,10,0.39,48.94,6,3,0,0,0,0,0,0,ESCURO,68.0,CINZA,60.0,ESCURO,100.0,CINZA,84.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,6,9,5,1,0
11,12,157,60,131072,100,0.0762939453125,1024,40,512,10,256,10,0.39,48.94,6,3,0,0,0,0,0,0,ESCURO,68.0,CINZA,60.0,ESCURO,100.0,CINZA,84.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,6,9,5,1,0
11,12,157,60,131072,100,0.0762939453125,1024,40,512,10,256,10,0.39,48.94,6,3,0,0,0,0,0,0,ESCURO,68.0,CINZA,60.0,ESCURO,100.0,CINZA,84.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,6,9,5,1,0
11,12,157,60,131072,100,0.0762939453125,1024,40,512,10,256,10,0.39,48.94,6,3,0,0,0,0,0,0,ESCURO,68.0,CINZA,60.0,ESCURO,100.0,CINZA,84.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,6,9,5,1,0
11,18,478,25,131072,42,0.03204345703125,1024,46,512,21,256,2,0.08,231.23,8,1,0,0,0,0,0,0,ESCURO,100.0,ESCURO,100.0,ESCURO,90.47619047619048,ESCURO,100.0,ESCURO,85.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,8,9,5,1,0
11,19,118,0,131072,268,0.2044677734375,1024,142,512,4,256,67,0.09,49.32,6,0,0,0,3,0,0,0,ESCURO,100.0,INDEFINIDO,0.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,ESCURO,100.0,ESCURO,100.0,6,6,5,1,0
11,19,118,0,131072,268,0.2044677734375,1024,142,512,4,256,67,0.09,49.32,6,0,0,0,3,0,0,0,ESCURO,100.0,INDEFINIDO,0.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,ESCURO,100.0,ESCURO,100.0,6,6,5,1,0
11,21,332,0,131072,104,0.079345703125,1024,42,512,13,256,8,0.74,167.34,6,0,0,0,3,0,0,0,ESCURO,94.23076923076923,INDEFINIDO,0.0,ESCURO,100.0,ESCURO,75.0,ESCURO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,ESCURO,100.0,ESCURO,100.0,6,6,5,1,0
11,22,232,0,131072,68,0.0518798828125,1024,42,512,4,256,17,0.24,113.16,6,0,0,0,3,0,0,0,ESCURO,100.0,INDEFINIDO,0.0,ESCURO,90.625,ESCURO,100.0,ESCURO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,ESCURO,100.0,ESCURO,87.5,6,6,5,1,0
11,23,220,0,131072,253,0.193023681640625,1024,68,512,11,256,23,0.67,107.48,4,2,0,0,3,0,0,0,ESCURO,100.0,INDEFINIDO,0.0,CINZA,90.9090909090909,ESCURO,100.0,ESCURO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,ESCURO,92.72727272727272,CINZA,90.9090909090909,4,6,2,1,0
11,24,171,0,131072,45,0.034332275390625,1024,36,512,3,256,15,0.33,82.79,6,0,0,0,3,0,0,0,ESCURO,100.0,INDEFINIDO,0.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,ESCURO,100.0,ESCURO,100.0,6,6,5,1,0
12,1,347,243,131072,72,0.054931640625,1024,36,512,6,256,12,0.53,50.67,5,4,0,0,0,0,0,0,ESCURO,70.83333333333333,CINZA,100.0,ESCURO,83.33333333333334,CINZA,100.0,ESCURO,97.22222222222221,ESCURO,66.66666666666667,CINZA,100.0,CINZA,100.0,ESCURO,100.0,5,9,4,1,0
12,2,343,231,131072,30,0.02288818359375,1024,34,512,2,256,15,0.33,53.02,6,3,0,0,0,0,0,0,ESCURO,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,86.66666666666667,ESCURO,100.0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,6,9,5,1,0
12,3,313,229,131072,225,0.171661376953125,1024,68,512,9,256,25,0.41,38.8,2,5,0,0,0,2,0,0,ESCURO/CINZA,43.66666666666666,CINZA,100.0,ESCURO/CINZA,48.55555555555556,ESCURO,96.0,CINZA,100.0,CINZA,100.0,CINZA,97.91666666666666,ESCURO,100.0,CINZA,100.0,2,9,1,1,0
12,4,324,228,131072,85,0.064849853515625,1024,44,512,17,256,5,0.55,51.38,4,5,0,0,0,0,0,0,ESCURO,98.82352941176471,CINZA,100.0,ESCURO,100.0,CINZA,75.0,CINZA,70.0,CINZA,100.0,CINZA,100.0,ESCURO,62.5,ESCURO,81.25,4,9,3,1,0
12,4,324,228,131072,85,0.064849853515625,1024,44,512,17,256,5,0.55,51.38,4,5,0,0,0,0,0,0,ESCURO,98.82352941176471,CINZA,100.0,ESCURO,100.0,CINZA,75.0,CINZA,70.0,CINZA,100.0,CINZA,100.0,ESCURO,62.5,ESCURO,81.25,4,9,3,1,0
12,6,230,168,131072,182,0.13885498046875,1024,54,512,13,256,14,0.78,31.48,2,6,0,0,0,1,0,0,ESCURO,79.12087912087912,ESCURO/CINZA,47.94505494505495,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,71.42857142857143,ESCURO,100.0,CINZA,100.0,CINZA,100.0,2,9,1,1,0
12,6,230,168,131072,182,0.13885498046875,1024,54,512,13,256,14,0.78,31.48,2,6,0,0,0,1,0,0,ESCURO,79.12087912087912,ESCURO/CINZA,47.94505494505495,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,71.42857142857143,ESCURO,100.0,CINZA,100.0,CINZA,100.0,2,9,1,1,0
12,8,438,152,131072,225,0.171661376953125,1024,60,512,15,256,15,0.56,143.13,9,0,0,0,0,0,0,0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,9,9,8,1,0
12,9,331,98,131072,231,0.176239013671875,1024,64,512,21,256,11,0.35,119.25,3,4,0,0,0,2,0,0,ESCURO/CINZA,43.64935064935065,CINZA,95.23809523809523,ESCURO,99.04761904761905,CINZA,100.0,ESCURO,92.72727272727272,ESCURO/CINZA,49.00000000000001,CINZA,100.0,CINZA,88.0,ESCURO,100.0,2,9,1,1,0
