NUM_ORIGIN,NUM_SUB,NUM_SUB_SUB,AREA_ORIGIN,AREA_SUB,AREA_SUB_SUB,COMPRIMENTO_ORIGIN,COMPRIMENTO_SUB,COMPRIMENTO_SUB_SUB,LARGURA_ORIGIN,LARGURA_SUB,LARGURA_SUB_SUB,ALTURA_ORIGIN,ALTURA_SUB,ALTURA_SUB_SUB,CIRCULARIDADE_SUB,CIRCULARIDADE_SUB_SUB,AREA_SUB_ORIGINAL,AREA_SUBSUB_ORIGINAL,AREA_SUBSUB_SUB_IMAGEM,REGIAO_P,REGIAO_N,REGIAO_S,REGIAO_L,REGIAO_O,REGIAO_NO,REGIAO_NL,REGIAO_SO,REGIAO_SL,MEDIA_REGIAO_P,MEDIA_REGIAO_N,MEDIA_REGIAO_S,MEDIA_REGIAO_L,MEDIA_REGIAO_O,MEDIA_REGIAO_NO,MEDIA_REGIAO_NL,MEDIA_REGIAO_SO,MEDIA_REGIAO_SL
12,8,1,131072,2592,6,2048,81,12.828427076339722,512,81,6,256,32,1,0,0.0,0.019775390625,4.57763671875e-05,0.0023148148148148147,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,1.25,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12,8,2,131072,2592,700,2048,81,144.72792184352875,512,81,70,256,32,10,0,0.00029996819938341485,0.019775390625,0.005340576171875,0.2700617283950617,Escuro,Escuro,Claro,Escuro,Claro,Claro,Escuro,Claro,Claro,16.90909090909091,19.875,16.263157894736842,2.2,6.8,5.2,3.0,14.666666666666666,4.5
12,9,0,131072,273,0,2048,21,10.0,512,21,5,256,13,0,0,0.0,0.00208282470703125,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12,9,1,131072,273,0,2048,21,0.0,512,21,0,256,13,0,0,0,0.00208282470703125,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12,9,2,131072,273,0,2048,21,10.0,512,21,5,256,13,0,0,0.0,0.00208282470703125,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12,9,3,131072,273,0,2048,21,0.0,512,21,0,256,13,0,0,0,0.00208282470703125,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12,11,0,131072,11505,0,2048,195,2.0,512,195,1,256,59,0,0,0.0,0.08777618408203125,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12,11,1,131072,11505,24,2048,195,13.656854152679443,512,195,6,256,59,4,0,0.6737651151184011,0.08777618408203125,0.00018310546875,0.0020860495436766623,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,1.6428571428571428,2.2,1.5714285714285714,0.9166666666666666,2.75,1.25,1.0,1.6666666666666667,0.7142857142857143
12,11,2,131072,11505,25,2048,195,12.485281229019165,512,195,5,256,59,5,0,0.7255305683555883,0.08777618408203125,0.00019073486328125,0.0021729682746631897,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,1.5,1.8,1.8,0.9,1.8,1.0,0.75,1.0,0.75
12,14,0,131072,204,6,2048,17,8.828427076339722,512,17,3,256,12,2,0,0.6449160528303446,0.001556396484375,4.57763671875e-05,0.029411764705882353,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,1.0,1.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0
12,15,0,131072,204,6,2048,17,8.828427076339722,512,17,3,256,12,2,0,0.6449160528303446,0.001556396484375,4.57763671875e-05,0.029411764705882353,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,1.0,1.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0
12,20,0,131072,720,0,2048,48,2.0,512,48,1,256,15,0,0,0.0,0.0054931640625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12,21,0,131072,1998,4,2048,54,9.656854152679443,512,54,2,256,37,2,0,0.0,0.0152435302734375,3.0517578125e-05,0.002002002002002002,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,0.75,0.5,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0
12,21,1,131072,1998,380,2048,54,71.11269783973694,512,54,20,256,37,19,0,0.004969875960899775,0.0152435302734375,0.002899169921875,0.19019019019019018,Claro,Cinza,Claro,Claro,Indefinido,Indefinido,Claro,Indefinido,Cinza,35.5,5.461538461538462,20.5,7.666666666666667,-1.0,-1.0,11.5,-1.0,6.846153846153846
12,21,2,131072,1998,6,2048,54,6.828427076339722,512,54,3,256,37,2,0,0.0,0.0152435302734375,4.57763671875e-05,0.003003003003003003,Cinza,Indefinido,Cinza,Cinza,Claro,Indefinido,Indefinido,Claro,Cinza,1.25,-1.0,0.5,0.5,0.5,-1.0,-1.0,0.0,0.0
12,23,0,131072,598,120,2048,13,30.485281229019165,512,13,12,256,46,10,0,0.0,0.0045623779296875,0.00091552734375,0.20066889632107024,Cinza,Escuro,Cinza,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Cinza,5.133333333333334,4.0,4.6,1.5,-1.0,-1.0,0.8,-1.0,0.5
13,5,0,131072,1152,0,2048,32,2.0,512,32,0,256,36,1,0,0.0,0.0087890625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,5,1,131072,1152,744,2048,32,81.01219260692596,512,32,31,256,36,24,0,0.004786842073267703,0.0087890625,0.00567626953125,0.6458333333333334,Claro,Cinza,Claro,Claro,Indefinido,Indefinido,Claro,Indefinido,Cinza,15.571428571428571,6.153846153846154,15.529411764705882,2.375,-1.0,-1.0,1.0,-1.0,1.3333333333333333
13,8,0,131072,630,120,2048,45,34.82842707633972,512,45,15,256,14,8,0,0.0,0.0048065185546875,0.00091552734375,0.19047619047619047,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,3.08,8.428571428571429,1.5555555555555556,2.4285714285714284,5.0,9.0,9.0,1.0,0.75
13,9,0,131072,2625,2496,2048,105,255.88224983215332,512,105,104,256,25,24,0,0.000767696453292802,0.02002716064453125,0.01904296875,0.9508571428571428,Claro,Indefinido,Cinza,Cinza,Indefinido,Indefinido,Indefinido,Indefinido,Cinza,86.22222222222223,-1.0,4.12,2.5714285714285716,-1.0,-1.0,-1.0,-1.0,0.0
13,11,0,131072,672,414,2048,24,67.4558436870575,512,24,18,256,28,23,0,0.011046652651817127,0.005126953125,0.0031585693359375,0.6160714285714286,Claro,Indefinido,Claro,Claro,Indefinido,Indefinido,Indefinido,Indefinido,Claro,13.4375,-1.0,11.125,14.88888888888889,-1.0,-1.0,-1.0,-1.0,14.5
13,13,0,131072,342,28,2048,18,15.656854152679443,512,18,7,256,19,4,0,0.0,0.0026092529296875,0.000213623046875,0.08187134502923976,Cinza,Cinza,Cinza,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Cinza,3.375,6.5,1.2,2.2,-1.0,-1.0,2.5,-1.0,0.5
13,14,0,131072,162,0,2048,54,4.0,512,54,0,256,3,2,0,0.0,0.0012359619140625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,14,1,131072,162,0,2048,54,4.0,512,54,0,256,3,2,0,0.0,0.0012359619140625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,15,0,131072,366,4,2048,61,10.828427076339722,512,61,1,256,6,4,0,0.0,0.0027923583984375,3.0517578125e-05,0.01092896174863388,Cinza,Indefinido,Cinza,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,18,0,131072,1056,170,2048,44,38.72792184352875,512,44,17,256,24,10,0,0.012567611202484726,0.008056640625,0.0012969970703125,0.16098484848484848,Claro,Cinza,Claro,Claro,Cinza,Cinza,Claro,Cinza,Claro,7.666666666666667,3.3181818181818183,3.3333333333333335,9.625,9.75,1.9,5.571428571428571,1.0,1.75
13,18,1,131072,1056,21,2048,44,17.656854152679443,512,44,7,256,24,3,0,0.7255305594341376,0.008056640625,0.00016021728515625,0.019886363636363636,Claro,Claro,Cinza,Claro,Claro,Claro,Claro,Claro,Claro,1.5,3.0,0.7142857142857143,1.0,2.3333333333333335,0.5,0.6666666666666666,1.0,0.5
13,18,2,131072,1056,21,2048,44,17.071067690849304,512,44,7,256,24,3,0,0.7546169289326093,0.008056640625,0.00016021728515625,0.019886363636363636,Claro,Claro,Cinza,Claro,Claro,Claro,Claro,Claro,Claro,1.5,3.0,0.7142857142857143,1.0,2.3333333333333335,0.5,0.6666666666666666,1.0,0.5
13,19,0,131072,663,35,2048,39,15.071067690849304,512,39,7,256,17,5,0,0.6362380867588684,0.00505828857421875,0.00026702880859375,0.05279034690799397,Claro,Claro,Claro,Claro,Claro,Claro,Claro,Claro,Claro,3.2,6.5,2.6,1.2857142857142858,3.5,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.75
13,19,1,131072,663,35,2048,39,15.071067690849304,512,39,7,256,17,5,0,0.6362380867588684,0.00505828857421875,0.00026702880859375,0.05279034690799397,Claro,Claro,Claro,Claro,Claro,Claro,Claro,Claro,Claro,3.2,6.5,2.6,1.2857142857142858,3.5,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.75
13,19,2,131072,663,192,2048,39,43.899494767189026,512,39,12,256,17,16,0,0.0032603244755464783,0.00505828857421875,0.00146484375,0.2895927601809955,Cinza,Indefinido,Cinza,Claro,Indefinido,Indefinido,Indefinido,Indefinido,Claro,8.3,-1.0,2.2,4.666666666666667,-1.0,-1.0,-1.0,-1.0,0.8
13,25,0,131072,390,15,2048,39,18.485281229019165,512,39,5,256,10,3,0,0.0,0.0029754638671875,0.00011444091796875,0.038461538461538464,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,2.3333333333333335,2.0,0.8,1.25,1.6666666666666667,0.5,0.3333333333333333,0.5,0.3333333333333333
13,25,1,131072,390,25,2048,39,13.656854152679443,512,39,5,256,10,5,0,0.0,0.0029754638671875,0.00019073486328125,0.0641025641025641,Cinza,Indefinido,Cinza,Escuro,Cinza,Indefinido,Indefinido,Cinza,Cinza,3.4285714285714284,-1.0,3.0,1.5,4.5,-1.0,-1.0,1.0,0.3333333333333333
13,25,2,131072,390,63,2048,39,23.899494767189026,512,39,7,256,10,9,0,0.011000246777443285,0.0029754638671875,0.00048065185546875,0.16153846153846155,Cinza,Indefinido,Cinza,Cinza,Cinza,Indefinido,Indefinido,Cinza,Cinza,4.857142857142857,-1.0,1.5,6.5,4.0,-1.0,-1.0,1.0,1.0
13,29,0,131072,552,143,2048,24,34.485281229019165,512,24,11,256,23,13,0,0.0,0.00421142578125,0.00109100341796875,0.25905797101449274,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,5.230769230769231,7.222222222222222,2.375,1.7142857142857142,6.111111111111111,4.833333333333333,2.5,4.5,0.5
13,31,0,131072,744,88,2048,24,30.97056245803833,512,24,8,256,31,11,0,0.026202436329111938,0.00567626953125,0.00067138671875,0.11827956989247312,Cinza,Cinza,Cinza,Cinza,Cinza,Claro,Cinza,Claro,Cinza,4.0476190476190474,5.0,2.3333333333333335,1.6666666666666667,3.111111111111111,9.5,2.0,0.6666666666666666,0.0
13,31,1,131072,744,540,2048,24,78.97056245803833,512,24,18,256,31,30,0,0.0020150201878442638,0.00567626953125,0.004119873046875,0.7258064516129032,Claro,Indefinido,Claro,Cinza,Indefinido,Indefinido,Indefinido,Indefinido,Cinza,17.666666666666668,-1.0,2.6666666666666665,9.421052631578947,-1.0,-1.0,-1.0,-1.0,1.6666666666666667
13,32,0,131072,220,9,2048,22,18.82842707633972,512,22,1,256,10,9,0,0.0,0.001678466796875,6.866455078125e-05,0.04090909090909091,Claro,Indefinido,Claro,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,4.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,36,0,131072,2257,0,2048,61,0.0,512,61,0,256,37,0,0,0,0.01721954345703125,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,36,1,131072,2257,32,2048,61,28.485281229019165,512,61,8,256,37,4,0,0.0,0.01721954345703125,0.000244140625,0.014178112538768276,Cinza,Escuro,Cinza,Cinza,Cinza,Escuro,Escuro,Cinza,Cinza,6.75,1.875,2.3333333333333335,2.2,3.75,1.75,1.6666666666666667,0.75,0.6
13,36,2,131072,2257,63,2048,61,20.82842707633972,512,61,7,256,37,9,0,0.0,0.01721954345703125,0.00048065185546875,0.027913159060700046,Cinza,Cinza,Cinza,Cinza,Claro,Cinza,Cinza,Claro,Cinza,5.4,4.5,0.8,8.666666666666666,3.6666666666666665,3.6666666666666665,1.6666666666666667,1.0,0.5
13,36,3,131072,2257,180,2048,61,37.899494767189026,512,61,15,256,37,12,0,0.004374344949427871,0.01721954345703125,0.001373291015625,0.07975188303057155,Cinza,Cinza,Claro,Indefinido,Cinza,Cinza,Indefinido,Cinza,Indefinido,6.9523809523809526,21.25,5.25,-1.0,16.6,6.833333333333333,-1.0,3.25,-1.0
13,36,4,131072,2257,1,2048,61,2.8284270763397217,512,61,1,256,37,1,0,0.0,0.01721954345703125,7.62939453125e-06,0.00044306601683650863,Cinza,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,36,5,131072,2257,0,2048,61,0.0,512,61,0,256,37,0,0,0,0.01721954345703125,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,36,6,131072,2257,198,2048,61,42.72792184352875,512,61,18,256,37,11,0,0.0034415677802850215,0.01721954345703125,0.0015106201171875,0.08772707133362871,Cinza,Cinza,Cinza,Cinza,Cinza,Claro,Cinza,Cinza,Cinza,8.181818181818182,14.833333333333334,12.571428571428571,2.0,3.9545454545454546,6.0,2.0,7.333333333333333,2.0
13,36,7,131072,2257,42,2048,61,26.38477599620819,512,61,7,256,37,6,0,0.027076610662793158,0.01721954345703125,0.0003204345703125,0.01860877270713336,Cinza,Cinza,Claro,Claro,Cinza,Cinza,Cinza,Cinza,Claro,2.4375,5.0,3.6666666666666665,5.5,8.5,4.0,2.0,1.6666666666666667,1.4
13,36,8,131072,2257,2052,2048,61,254.46803629398346,512,61,57,256,37,36,0,0.0008732847997726082,0.01721954345703125,0.015655517578125,0.9091714665485158,Claro,Indefinido,Claro,Cinza,Indefinido,Indefinido,Indefinido,Indefinido,Claro,25.11764705882353,-1.0,3.0,11.909090909090908,-1.0,-1.0,-1.0,-1.0,0.75
13,37,0,131072,432,42,2048,36,17.41421353816986,512,36,7,256,12,6,0,0.02071915966467054,0.0032958984375,0.0003204345703125,0.09722222222222222,Cinza,Cinza,Cinza,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Cinza,6.833333333333333,6.666666666666667,3.0,2.125,-1.0,-1.0,4.0,-1.0,0.6666666666666666
13,42,0,131072,3200,234,2048,80,56.62741661071777,512,80,26,256,40,9,0,0.003918829472520197,0.0244140625,0.0017852783203125,0.073125,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,3.843137254901961,6.0588235294117645,10.3,1.1428571428571428,10.545454545454545,6.375,1.5,6.375,0.75
13,42,1,131072,3200,203,2048,80,63.79898953437805,512,80,29,256,40,7,0,0.0,0.0244140625,0.00154876708984375,0.0634375,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,4.525,8.6,3.3333333333333335,2.0,12.125,6.833333333333333,0.6666666666666666,4.555555555555555,0.5
13,42,2,131072,3200,0,2048,80,0.0,512,80,0,256,40,0,0,0,0.0244140625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,42,3,131072,3200,0,2048,80,4.0,512,80,2,256,40,0,0,0.0,0.0244140625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,42,4,131072,3200,0,2048,80,6.0,512,80,3,256,40,0,0,0.0,0.0244140625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,42,5,131072,3200,325,2048,80,86.87005722522736,512,80,25,256,40,13,0,0.00083260622418983,0.0244140625,0.00247955322265625,0.1015625,Claro,Indefinido,Cinza,Escuro,Claro,Indefinido,Indefinido,Cinza,Cinza,5.214285714285714,-1.0,18.625,3.0,7.0,-1.0,-1.0,2.3214285714285716,5.5
13,42,6,131072,3200,646,2048,80,139.35533845424652,512,80,34,256,40,19,0,0.0009706304290950804,0.0244140625,0.0049285888671875,0.201875,Escuro,Indefinido,Cinza,Claro,Claro,Indefinido,Indefinido,Claro,Cinza,7.702702702702703,-1.0,10.782608695652174,6.5,11.818181818181818,-1.0,-1.0,7.583333333333333,3.888888888888889
13,44,0,131072,460,75,2048,46,44.14213538169861,512,46,15,256,10,5,0,0.0,0.003509521484375,0.00057220458984375,0.16304347826086957,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,3.823529411764706,4.142857142857143,1.6,3.4,8.5,4.333333333333333,3.25,2.0,1.0
13,45,0,131072,195,16,2048,15,10.828427076339722,512,15,4,256,13,4,0,0.0,0.00148773193359375,0.0001220703125,0.08205128205128205,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,2.5,2.3333333333333335,0.75,2.3333333333333335,2.3333333333333335,1.0,0.6,0.5,0.5
13,45,1,131072,195,0,2048,15,2.0,512,15,0,256,13,1,0,0.0,0.00148773193359375,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,46,0,131072,434,96,2048,31,30.82842707633972,512,31,8,256,14,12,0,0.0,0.0033111572265625,0.000732421875,0.22119815668202766,Cinza,Indefinido,Escuro,Cinza,Escuro,Indefinido,Indefinido,Escuro,Escuro,5.0,-1.0,3.0,3.8333333333333335,4.7,-1.0,-1.0,2.3333333333333335,1.0
13,50,0,131072,1739,60,2048,47,33.41421353816986,512,47,12,256,37,5,0,0.005627524325501506,0.01326751708984375,0.000457763671875,0.034502587694077054,Claro,Cinza,Claro,Escuro,Claro,Cinza,Cinza,Claro,Escuro,7.833333333333333,2.2222222222222223,2.75,1.8461538461538463,7.666666666666667,1.375,0.7142857142857143,2.5,0.8
13,50,1,131072,1739,4,2048,47,10.828427076339722,512,47,2,256,37,2,0,0.10717145126098285,0.01326751708984375,3.0517578125e-05,0.0023001725129384704,Cinza,Cinza,Cinza,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Cinza,1.0,0.5,0.5,0.3333333333333333,-1.0,-1.0,0.0,-1.0,0.0
13,50,2,131072,1739,72,2048,47,77.0710676908493,512,47,36,256,37,2,0,0.001057784301636956,0.01326751708984375,0.00054931640625,0.041403105232892465,Claro,Claro,Cinza,Claro,Cinza,Cinza,Claro,Cinza,Cinza,3.4375,2.75,1.9444444444444444,0.3333333333333333,4.75,3.0,0.0,4.5,0.0
13,50,3,131072,1739,4,2048,47,9.656854152679443,512,47,2,256,37,2,0,0.0,0.01326751708984375,3.0517578125e-05,0.0023001725129384704,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0
14,8,0,131072,176,36,2048,16,16.82842707633972,512,16,6,256,11,6,0,0.0,0.0013427734375,0.000274658203125,0.20454545454545456,Cinza,Indefinido,Cinza,Cinza,Cinza,Indefinido,Indefinido,Cinza,Cinza,5.833333333333333,-1.0,2.125,2.5,3.4,-1.0,-1.0,1.6,0.6666666666666666
14,9,0,131072,517,88,2048,47,26.82842707633972,512,47,11,256,11,8,0,0.0,0.00394439697265625,0.00067138671875,0.1702127659574468,Cinza,Cinza,Cinza,Cinza,Cinza,Escuro,Cinza,Cinza,Cinza,6.909090909090909,5.5,2.0,2.5,2.8181818181818183,2.3333333333333335,1.5,1.3333333333333333,0.3333333333333333
14,13,0,131072,464,135,2048,29,35.899494767189026,512,29,9,256,16,15,0,0.004875320770079326,0.0035400390625,0.00102996826171875,0.29094827586206895,Cinza,Indefinido,Cinza,Claro,Cinza,Indefinido,Indefinido,Escuro,Cinza,7.111111111111111,-1.0,1.6666666666666667,7.5,12.5,-1.0,-1.0,0.75,0.75
14,15,0,131072,120,48,2048,20,18.82842707633972,512,20,8,256,6,6,0,0.0,0.00091552734375,0.0003662109375,0.4,Cinza,Indefinido,Indefinido,Cinza,Escuro,Indefinido,Indefinido,Indefinido,Indefinido,9.666666666666666,-1.0,-1.0,1.6666666666666667,4.25,-1.0,-1.0,-1.0,-1.0
14,17,0,131072,2080,0,2048,65,8.0,512,65,4,256,32,0,0,0.0,0.015869140625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,17,1,131072,2080,765,2048,65,128.42640614509583,512,65,45,256,32,17,0,0.0007619056689836964,0.015869140625,0.00583648681640625,0.36778846153846156,Cinza,Cinza,Cinza,Cinza,Claro,Cinza,Cinza,Cinza,Cinza,9.957142857142857,17.95,2.933333333333333,6.733333333333333,12.125,7.4,5.875,3.25,1.6666666666666667
14,17,2,131072,2080,6,2048,65,14.828427076339722,512,65,3,256,32,2,0,0.05715045502581996,0.015869140625,4.57763671875e-05,0.0028846153846153848,Cinza,Cinza,Cinza,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Cinza,1.25,0.6666666666666666,1.0,0.3333333333333333,-1.0,-1.0,0.0,-1.0,0.0
14,18,0,131072,368,0,2048,23,4.0,512,23,0,256,16,2,0,0.0,0.0028076171875,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,18,1,131072,368,196,2048,23,40.485281229019165,512,23,14,256,16,14,0,0.0,0.0028076171875,0.001495361328125,0.532608695652174,Cinza,Cinza,Cinza,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Cinza,13.214285714285714,3.0,1.8571428571428572,4.722222222222222,-1.0,-1.0,1.0,-1.0,0.8
14,20,0,131072,1444,140,2048,38,36.14213538169861,512,38,14,256,38,10,0,0.0,0.011016845703125,0.001068115234375,0.09695290858725762,Cinza,Escuro,Cinza,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Cinza,7.823529411764706,4.2,6.9,9.857142857142858,-1.0,-1.0,4.25,-1.0,3.7777777777777777
14,20,1,131072,1444,3,2048,38,7.414213538169861,512,38,3,256,38,1,0,0.11430091005163992,0.011016845703125,2.288818359375e-05,0.002077562326869806,Cinza,Indefinido,Indefinido,Cinza,Cinza,Indefinido,Indefinido,Indefinido,Indefinido,0.6666666666666666,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
14,29,0,131072,286,27,2048,13,18.82842707633972,512,13,3,256,22,9,0,0.0,0.0021820068359375,0.00020599365234375,0.0944055944055944,Cinza,Cinza,Cinza,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Cinza,3.3333333333333335,5.5,1.0,4.0,-1.0,-1.0,1.0,-1.0,0.0
14,33,0,131072,99,0,2048,33,4.0,512,33,0,256,3,2,0,0.0,0.00075531005859375,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,34,0,131072,240,10,2048,20,8.828427076339722,512,20,2,256,12,5,0,0.0,0.0018310546875,7.62939453125e-05,0.041666666666666664,Cinza,Cinza,Cinza,Cinza,Cinza,Claro,Cinza,Cinza,Cinza,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.0,0.5,0.3333333333333333,0.0,0.0
14,34,1,131072,240,8,2048,20,6.828427076339722,512,20,4,256,12,2,0,0.0,0.0018310546875,6.103515625e-05,0.03333333333333333,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,3.5,1.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0
14,38,0,131072,735,6,2048,49,12.242640614509583,512,49,3,256,15,2,0,0.04192081010288972,0.00560760498046875,4.57763671875e-05,0.00816326530612245,Cinza,Indefinido,Cinza,Cinza,Cinza,Indefinido,Indefinido,Claro,Cinza,1.6666666666666667,-1.0,0.6666666666666666,0.5,0.5,-1.0,-1.0,0.0,0.0
14,41,0,131072,266,0,2048,19,12.0,512,19,0,256,14,6,0,0.0,0.0020294189453125,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,41,1,131072,266,15,2048,19,12.485281229019165,512,19,3,256,14,5,0,0.24184352278519608,0.0020294189453125,0.00011444091796875,0.05639097744360902,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,1.5555555555555556,2.5,1.0,0.8,0.8,0.5,0.5,0.5,0.3333333333333333
