ID_IMAGEM,ID_SUB_IMAGEM,X_POS,Y_POS,AREA_ORIGEM,AREA_SUB,AREA_SUB_ORIGINAL,COMPRIMENTO_ORIGEM,COMPRIMENTO_SUB,LARGURA_ORIGEM,LARGURA_SUB,ALTURA_ORIGEM,ALTURA_SUB,CIRCULARIDADE_SUB,DESVIO_PADRAO_SUB,QTD_REGIOES_ESCURO,QTD_REGIOES_CINZA,QTD_REGIOES_CLARO,QTD_REGIOES_IGUAIS,QTD_REGIOES_INDEFINIDO,QTD_REGIOES_ESCURO/CLARO,QTD_REGIOES_ESCURO/CINZA,QTD_REGIOES_CINZA/CLARO,REGIAO_P,MEDIA_REGIAO_P,REGIAO_N,MEDIA_REGIAO_N,REGIAO_S,MEDIA_REGIAO_S,REGIAO_L,MEDIA_REGIAO_L,REGIAO_O,MEDIA_REGIAO_O,REGIAO_NO,MEDIA_REGIAO_NO,REGIAO_NL,MEDIA_REGIAO_NL,REGIAO_SL,MEDIA_REGIAO_SL,REGIAO_SO,MEDIA_REGIAO_SO,QTD_REGIOES,QTD_REGIOES_VALIDAS,QTD_REGIOES_CONSECUTIVO,QTD_APARECIMENTO,CLASSE
320,10,37,133,131072,182,0.13885498046875,1024,54,512,13,256,14,0.78,48.72,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,97.61904761904762,CINZA,100.0,CINZA,100.0,9,9,8,1,0
320,11,37,133,131072,182,0.13885498046875,1024,54,512,13,256,14,0.78,48.72,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,97.61904761904762,CINZA,100.0,CINZA,100.0,9,9,8,1,0
320,11,37,133,131072,182,0.13885498046875,1024,54,512,13,256,14,0.78,48.72,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,97.61904761904762,CINZA,100.0,CINZA,100.0,9,9,8,1,0
320,13,432,127,131072,156,0.1190185546875,1024,50,512,13,256,12,0.78,152.88,4,4,0,0,0,1,0,0,ESCURO,87.17948717948718,CINZA,60.25641025641026,ESCURO,100.0,CINZA,91.66666666666666,CINZA,83.33333333333334,CINZA,100.0,ESCURO,91.66666666666666,ESCURO,83.33333333333334,ESCURO/CINZA,43.0,4,9,2,1,0
320,13,432,127,131072,156,0.1190185546875,1024,50,512,13,256,12,0.78,152.88,4,4,0,0,0,1,0,0,ESCURO,87.17948717948718,CINZA,60.25641025641026,ESCURO,100.0,CINZA,91.66666666666666,CINZA,83.33333333333334,CINZA,100.0,ESCURO,91.66666666666666,ESCURO,83.33333333333334,ESCURO/CINZA,43.0,4,9,2,1,0
320,13,432,127,131072,156,0.1190185546875,1024,50,512,13,256,12,0.78,152.88,4,4,0,0,0,1,0,0,ESCURO,87.17948717948718,CINZA,60.25641025641026,ESCURO,100.0,CINZA,91.66666666666666,CINZA,83.33333333333334,CINZA,100.0,ESCURO,91.66666666666666,ESCURO,83.33333333333334,ESCURO/CINZA,43.0,4,9,2,1,0
320,16,417,117,131072,48,0.03662109375,1024,38,512,16,256,3,0.26,153.22,5,4,0,0,0,0,0,0,ESCURO,89.58333333333334,ESCURO,100.0,CINZA,100.0,ESCURO,87.5,CINZA,91.66666666666666,CINZA,87.5,ESCURO,87.5,ESCURO,75.0,CINZA,100.0,5,9,4,1,0
320,16,417,117,131072,48,0.03662109375,1024,38,512,16,256,3,0.26,153.22,5,4,0,0,0,0,0,0,ESCURO,89.58333333333334,ESCURO,100.0,CINZA,100.0,ESCURO,87.5,CINZA,91.66666666666666,CINZA,87.5,ESCURO,87.5,ESCURO,75.0,CINZA,100.0,5,9,4,1,0
320,18,361,104,131072,169,0.128936767578125,1024,52,512,13,256,13,0.79,128.66,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,9,9,8,1,0
320,19,0,102,131072,108,0.0823974609375,1024,48,512,18,256,6,0.59,48.47,4,2,0,0,3,0,0,0,CINZA,62.96296296296296,CINZA,100.0,ESCURO,61.111111111111114,ESCURO,98.14814814814815,INDEFINIDO,0.0,INDEFINIDO,0.0,ESCURO,88.88888888888889,ESCURO,100.0,INDEFINIDO,0.0,2,6,1,1,0
320,19,0,102,131072,108,0.0823974609375,1024,48,512,18,256,6,0.59,48.47,4,2,0,0,3,0,0,0,CINZA,62.96296296296296,CINZA,100.0,ESCURO,61.111111111111114,ESCURO,98.14814814814815,INDEFINIDO,0.0,INDEFINIDO,0.0,ESCURO,88.88888888888889,ESCURO,100.0,INDEFINIDO,0.0,2,6,1,1,0
320,21,404,99,131072,12,0.0091552734375,1024,14,512,4,256,3,0.34,152.76,9,0,0,0,0,0,0,0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,9,9,8,1,0
320,21,404,99,131072,12,0.0091552734375,1024,14,512,4,256,3,0.34,152.76,9,0,0,0,0,0,0,0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,9,9,8,1,0
320,23,424,92,131072,143,0.109100341796875,1024,48,512,13,256,11,0.61,166.69,8,0,0,0,0,1,0,0,ESCURO,91.6083916083916,ESCURO,100.0,ESCURO,100.0,ESCURO,93.93939393939394,ESCURO,100.0,ESCURO/CINZA,49.666666666666664,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,8,9,7,1,0
320,24,435,88,131072,231,0.176239013671875,1024,64,512,21,256,11,0.49,176.03,9,0,0,0,0,0,0,0,ESCURO,95.23809523809523,ESCURO,100.0,ESCURO,100.0,ESCURO,91.81818181818183,ESCURO,94.54545454545455,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,92.0,9,9,8,1,0
320,25,483,89,131072,297,0.226593017578125,1024,76,512,27,256,11,0.42,201.23,5,3,0,0,0,1,0,0,ESCURO/CINZA,47.20875420875421,CINZA,76.29629629629629,ESCURO,100.0,CINZA,63.63636363636363,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,1,9,0,1,0
320,26,498,96,131072,4,0.0030517578125,1024,8,512,2,256,2,0.79,201.0,2,7,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,7,9,4,1,0
320,26,498,96,131072,4,0.0030517578125,1024,8,512,2,256,2,0.79,201.0,2,7,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,7,9,4,1,0
320,28,409,87,131072,150,0.11444091796875,1024,50,512,15,256,10,0.75,162.38,9,0,0,0,0,0,0,0,ESCURO,83.33333333333334,ESCURO,92.0,ESCURO,100.0,ESCURO,100.0,ESCURO,92.85714285714286,ESCURO,77.14285714285715,ESCURO,100.0,ESCURO,85.71428571428572,ESCURO,100.0,9,9,8,1,0
320,28,409,87,131072,150,0.11444091796875,1024,50,512,15,256,10,0.75,162.38,9,0,0,0,0,0,0,0,ESCURO,83.33333333333334,ESCURO,92.0,ESCURO,100.0,ESCURO,100.0,ESCURO,92.85714285714286,ESCURO,77.14285714285715,ESCURO,100.0,ESCURO,85.71428571428572,ESCURO,100.0,9,9,8,1,0
320,30,31,86,131072,40,0.030517578125,1024,26,512,8,256,5,0.66,26.9,2,7,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,ESCURO,75.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,CINZA,100.0,7,9,3,1,0
320,30,31,86,131072,40,0.030517578125,1024,26,512,8,256,5,0.66,26.9,2,7,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,ESCURO,75.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,CINZA,100.0,7,9,3,1,0
320,32,394,78,131072,207,0.157928466796875,1024,64,512,23,256,9,0.34,161.7,9,0,0,0,0,0,0,0,ESCURO,93.23671497584542,ESCURO,100.0,ESCURO,83.69565217391303,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,65.90909090909092,ESCURO,72.72727272727273,9,9,8,1,0
320,33,448,74,131072,260,0.1983642578125,1024,66,512,13,256,20,0.56,185.26,9,0,0,0,0,0,0,0,ESCURO,94.61538461538461,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,99.16666666666667,ESCURO,100.0,ESCURO,95.0,ESCURO,100.0,ESCURO,100.0,9,9,8,1,0
320,33,448,74,131072,260,0.1983642578125,1024,66,512,13,256,20,0.56,185.26,9,0,0,0,0,0,0,0,ESCURO,94.61538461538461,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,99.16666666666667,ESCURO,100.0,ESCURO,95.0,ESCURO,100.0,ESCURO,100.0,9,9,8,1,0
320,35,377,74,131072,169,0.128936767578125,1024,52,512,13,256,13,0.79,151.64,5,3,0,0,0,1,0,0,ESCURO,100.0,ESCURO,97.43589743589743,CINZA,69.23076923076923,ESCURO,100.0,CINZA,60.25641025641026,ESCURO/CINZA,48.55555555555556,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,5,9,4,1,0
320,36,370,72,131072,45,0.034332275390625,1024,28,512,5,256,9,0.51,148.03,2,7,0,0,0,0,0,0,CINZA,60.0,CINZA,70.0,CINZA,95.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,ESCURO,75.0,CINZA,75.0,CINZA,100.0,7,9,5,1,0
320,36,370,72,131072,45,0.034332275390625,1024,28,512,5,256,9,0.51,148.03,2,7,0,0,0,0,0,0,CINZA,60.0,CINZA,70.0,CINZA,95.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,ESCURO,75.0,CINZA,75.0,CINZA,100.0,7,9,5,1,0
320,38,466,64,131072,198,0.15106201171875,1024,62,512,22,256,9,0.16,204.41,4,5,0,0,0,0,0,0,CINZA,86.36363636363636,CINZA,68.18181818181819,CINZA,69.31818181818181,CINZA,100.0,ESCURO,98.98989898989899,ESCURO,90.9090909090909,ESCURO,100.0,CINZA,93.18181818181819,ESCURO,100.0,5,9,3,1,0
320,39,398,57,131072,228,0.1739501953125,1024,62,512,19,256,12,0.61,172.25,8,0,0,0,0,1,0,0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,98.14814814814815,ESCURO,100.0,ESCURO,100.0,ESCURO/CINZA,48.55555555555556,ESCURO,100.0,ESCURO,100.0,8,9,6,1,0
320,40,117,53,131072,221,0.168609619140625,1024,60,512,17,256,13,0.77,33.86,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,9,9,8,1,0
320,40,117,53,131072,221,0.168609619140625,1024,60,512,17,256,13,0.77,33.86,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,9,9,8,1,0
320,42,398,47,131072,66,0.05035400390625,1024,34,512,11,256,6,0.51,176.67,9,0,0,0,0,0,0,0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,86.66666666666667,ESCURO,100.0,ESCURO,100.0,9,9,8,1,0
320,43,10,46,131072,60,0.0457763671875,1024,34,512,12,256,5,0.49,16.84,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,9,9,8,1,0
320,43,10,46,131072,60,0.0457763671875,1024,34,512,12,256,5,0.49,16.84,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,9,9,8,1,0
320,43,10,46,131072,60,0.0457763671875,1024,34,512,12,256,5,0.49,16.84,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,9,9,8,1,0
320,46,43,34,131072,208,0.15869140625,1024,58,512,16,256,13,0.78,8.98,1,8,0,0,0,0,0,0,ESCURO,92.78846153846155,CINZA,100.0,CINZA,86.45833333333334,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,1,9,0,1,0
320,47,43,34,131072,208,0.15869140625,1024,58,512,16,256,13,0.78,8.98,1,8,0,0,0,0,0,0,ESCURO,92.78846153846155,CINZA,100.0,CINZA,86.45833333333334,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,1,9,0,1,0
320,47,43,34,131072,208,0.15869140625,1024,58,512,16,256,13,0.78,8.98,1,8,0,0,0,0,0,0,ESCURO,92.78846153846155,CINZA,100.0,CINZA,86.45833333333334,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,1,9,0,1,0
320,49,496,30,131072,25,0.019073486328125,1024,20,512,5,256,5,0.66,233.01,9,0,0,0,0,0,0,0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,9,9,8,1,0
320,50,342,22,131072,264,0.201416015625,1024,82,512,33,256,8,0.46,166.65,8,1,0,0,0,0,0,0,ESCURO,65.15151515151516,ESCURO,100.0,ESCURO,90.9090909090909,ESCURO,68.75,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,CINZA,65.625,ESCURO,100.0,8,9,4,1,0
320,50,342,22,131072,264,0.201416015625,1024,82,512,33,256,8,0.46,166.65,8,1,0,0,0,0,0,0,ESCURO,65.15151515151516,ESCURO,100.0,ESCURO,90.9090909090909,ESCURO,68.75,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,CINZA,65.625,ESCURO,100.0,8,9,4,1,0
320,52,110,28,131072,27,0.020599365234375,1024,24,512,3,256,9,0.59,39.64,3,6,0,0,0,0,0,0,CINZA,100.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,6,9,5,1,0
320,52,110,28,131072,27,0.020599365234375,1024,24,512,3,256,9,0.59,39.64,3,6,0,0,0,0,0,0,CINZA,100.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,6,9,5,1,0
320,54,281,18,131072,208,0.15869140625,1024,58,512,13,256,16,0.63,130.63,6,2,0,0,0,1,0,0,ESCURO,88.46153846153845,ESCURO,100.0,ESCURO/CINZA,49.730769230769226,ESCURO,100.0,CINZA,75.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,6,9,4,1,0
320,55,143,17,131072,272,0.20751953125,1024,66,512,16,256,17,0.47,63.13,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,9,9,8,1,0
320,56,386,5,131072,288,0.2197265625,1024,72,512,24,256,12,0.42,193.82,9,0,0,0,0,0,0,0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,9,9,8,1,0
320,57,413,0,131072,156,0.1190185546875,1024,50,512,12,256,13,0.5,206.32,6,0,0,0,3,0,0,0,ESCURO,100.0,INDEFINIDO,0.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,ESCURO,100.0,ESCURO,100.0,6,6,5,1,0
320,57,413,0,131072,156,0.1190185546875,1024,50,512,12,256,13,0.5,206.32,6,0,0,0,3,0,0,0,ESCURO,100.0,INDEFINIDO,0.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,ESCURO,100.0,ESCURO,100.0,6,6,5,1,0
320,59,278,22,131072,33,0.025177001953125,1024,28,512,3,256,11,0.53,126.06,3,6,0,0,0,0,0,0,CINZA,100.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,6,9,5,1,0
320,59,278,22,131072,33,0.025177001953125,1024,28,512,3,256,11,0.53,126.06,3,6,0,0,0,0,0,0,CINZA,100.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,6,9,5,1,0
320,59,278,22,131072,33,0.025177001953125,1024,28,512,3,256,11,0.53,126.06,3,6,0,0,0,0,0,0,CINZA,100.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,6,9,5,1,0
331,2,341,232,131072,44,0.0335693359375,1024,30,512,4,256,11,0.61,52.91,2,6,0,0,0,1,0,0,CINZA,93.18181818181819,ESCURO,75.0,CINZA,100.0,ESCURO/CINZA,47.54545454545454,CINZA,100.0,CINZA,100.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,6,9,5,1,0
331,3,333,159,131072,10,0.00762939453125,1024,14,512,2,256,5,0.0,86.27,9,0,0,0,0,0,0,0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,9,9,8,1,0
331,3,333,159,131072,10,0.00762939453125,1024,14,512,2,256,5,0.0,86.27,9,0,0,0,0,0,0,0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,9,9,8,1,0
331,5,329,191,131072,144,0.10986328125,1024,48,512,12,256,12,0.73,69.39,5,4,0,0,0,0,0,0,ESCURO,59.72222222222222,ESCURO,91.66666666666666,CINZA,77.77777777777779,ESCURO,100.0,CINZA,100.0,CINZA,83.33333333333334,ESCURO,100.0,ESCURO,94.44444444444444,CINZA,100.0,5,9,4,1,0
331,6,313,163,131072,25,0.019073486328125,1024,20,512,5,256,5,0.77,75.27,4,4,0,0,0,1,0,0,ESCURO,60.0,ESCURO,100.0,CINZA,100.0,ESCURO,100.0,CINZA,100.0,ESCURO/CINZA,43.0,ESCURO,100.0,CINZA,75.0,CINZA,100.0,4,9,3,1,0
331,7,247,125,131072,108,0.0823974609375,1024,48,512,18,256,6,0.38,64.33,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,66.66666666666667,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,66.66666666666667,9,9,8,1,0
331,7,247,125,131072,108,0.0823974609375,1024,48,512,18,256,6,0.38,64.33,0,9,0,0,0,0,0,0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,66.66666666666667,CINZA,100.0,CINZA,100.0,CINZA,100.0,CINZA,66.66666666666667,9,9,8,1,0
331,9,300,122,131072,96,0.0732421875,1024,40,512,12,256,8,0.54,89.98,7,2,0,0,0,0,0,0,ESCURO,88.54166666666666,ESCURO,100.0,ESCURO,75.0,ESCURO,100.0,CINZA,79.16666666666666,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,CINZA,100.0,7,9,5,1,0
331,10,494,121,131072,2,0.00152587890625,1024,6,512,2,256,1,0.7,186.75,1,2,0,0,6,0,0,0,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,CINZA,100.0,ESCURO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,2,3,1,1,0
331,10,494,121,131072,2,0.00152587890625,1024,6,512,2,256,1,0.7,186.75,1,2,0,0,6,0,0,0,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,CINZA,100.0,ESCURO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,2,3,1,1,0
331,10,494,121,131072,2,0.00152587890625,1024,6,512,2,256,1,0.7,186.75,1,2,0,0,6,0,0,0,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,CINZA,100.0,ESCURO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,2,3,1,1,0
331,10,494,121,131072,2,0.00152587890625,1024,6,512,2,256,1,0.7,186.75,1,2,0,0,6,0,0,0,CINZA,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,CINZA,100.0,ESCURO,100.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,INDEFINIDO,0.0,2,3,1,1,0
331,14,24,99,131072,70,0.05340576171875,1024,38,512,14,256,5,0.41,35.84,2,6,0,0,0,1,0,0,CINZA,82.85714285714285,CINZA,71.42857142857143,CINZA,100.0,CINZA,100.0,ESCURO,80.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,ESCURO/CINZA,50.14285714285714,6,9,5,1,0
331,14,24,99,131072,70,0.05340576171875,1024,38,512,14,256,5,0.41,35.84,2,6,0,0,0,1,0,0,CINZA,82.85714285714285,CINZA,71.42857142857143,CINZA,100.0,CINZA,100.0,ESCURO,80.0,ESCURO,100.0,CINZA,100.0,CINZA,100.0,ESCURO/CINZA,50.14285714285714,6,9,5,1,0
331,16,455,91,131072,161,0.122833251953125,1024,60,512,23,256,7,0.39,186.19,9,0,0,0,0,0,0,0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,90.9090909090909,ESCURO,100.0,ESCURO,100.0,9,9,8,1,0
331,16,455,91,131072,161,0.122833251953125,1024,60,512,23,256,7,0.39,186.19,9,0,0,0,0,0,0,0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,90.9090909090909,ESCURO,100.0,ESCURO,100.0,9,9,8,1,0
331,16,455,91,131072,161,0.122833251953125,1024,60,512,23,256,7,0.39,186.19,9,0,0,0,0,0,0,0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,90.9090909090909,ESCURO,100.0,ESCURO,100.0,9,9,8,1,0
331,16,455,91,131072,161,0.122833251953125,1024,60,512,23,256,7,0.39,186.19,9,0,0,0,0,0,0,0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,100.0,ESCURO,90.9090909090909,ESCURO,100.0,ESCURO,100.0,9,9,8,1,0
